StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,sample,JapanOrUS,ProlificID,prescreen1_18yrs,prescreen2_growupUSJapan,prescreen3_liveUSJapan,exclude,commitment,exclude_reason,consent,BeliefsTimeAloneOpen,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,BeliefsTotal,TimeFriends,TimeFamily,TimePartner,SocialContact,SocialContactReverse,Lonely_1,Lonely_2,Lonely_3R,Lonely_3,Lonely_4,Lonely_5,Lonely_6R,Lonely_6,Lonely_7,Lonely_8,Lonely,MedExp,RelMob_1,RelMob_2,RelMob_3,RelMob_4R,RelMob_4,RelMob_5R,RelMob_5,RelMob_6,RelMob_7R,RelMob_7,RelMob_8,RelMob_9R,RelMob_9,RelMob_10,RelMob_11R,RelMob_11,RelMob_12R,RelMob_12,RelMob,Tight_1,Tight_2,Tight_3,Tight_4R,Tight_4,Tight_5,Tight_6,Tight,VC_1,VC_2,VC_3,VC_4,VertColl,VI_1,VI_2,VI_3,VI_4,VertInd,HC_1,HC_2,HC_3,HC_4,HorizColl,HI_1,HI_2,HI_3,HI_4,HorizInd,Age,Gender,Race,Race_7_TEXT,Education
2023-08-17 22:20:18,2023-08-17 22:25:42,0,112.138.87.239,100,324,1,2023-08-17 22:25:43,R_Byxbukxk0cq9Uw9,35.8691,139.6582,anonymous,EN,7,Japan,,1,1,1,0,1,,1,私にとって一人で過ごすことは、非常に肯定的なことです。なぜなら誰にも制限されることもなく、誰にもいじめられることもなく、自由で安全だからです。今の日本人はパワハラやセクハラが横行する長時間労働に毒されていてほとんど誰も余裕がないのです。,7,7,7,7,4,7,6.5,1,1,1,3,7,4,4,1,4,1,1,1,4,1,4,23,3,2,2,1,6,1,5,2,1,5,2,2,6,1,1,6,1,5,2,18,6,6,6,1,6,6,6,36,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,9,9,9,9,36,34,1,1,,5
2023-08-17 22:21:53,2023-08-17 22:31:46,0,219.104.78.110,100,592,1,2023-08-17 22:31:47,R_3OC3i7bul4UUMSJ,34.3624,135.2584,anonymous,EN,7,Japan,,1,1,1,0,1,,1,一人の時間は、楽しく私にとってなくてはならないものです。ネガティブな要素は一切ありません。,7,7,7,6,6,6,6.5,2,2,3,7,3,3,2,2,3,2,2,3,2,1,2,17,3,5,5,5,2,5,2,5,5,2,5,5,2,5,5,2,5,2,5,60,4,4,5,4,3,3,5,24,3,3,2,3,11,5,3,5,3,16,5,6,2,5,18,7,7,8,7,29,45,1,1,,4
2023-08-17 22:24:53,2023-08-17 23:00:32,0,126.167.77.195,100,2138,1,2023-08-17 23:00:33,R_720g6NrbUqoziiR,35.6897,139.6895,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"少し否定的
とりとめなく好きなことや現実逃避をしてしまい用事になかなか取りかからない
ひとりでいると身だしなみが乱れがちになる
だらけてしまう、あるいは誰も止めないので頑張りすぎてしまう


大体は肯定的
気を使わずに済む
思い立った時に行動できる
くつろげる
安心できる
落ち着く
",6,6,6,6,6,4,5.66666666666667,1,3,1,5,5,2,3,2,3,2,3,3,2,3,2,20,3,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,3,4,3,41,5,4,4,3,4,4,3,24,5,5,5,5,20,5,4,5,6,20,5,5,4,6,20,5,4,6,5,20,42,2,1,,1
2023-08-17 22:28:36,2023-08-17 22:48:25,0,133.206.59.64,100,1189,1,2023-08-17 22:48:26,R_sESEdT5k0cHqhfX,34.7825,135.4833,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"ひとりで過ごす時間、かなり好きです。
理由は、会話が苦手、本を読むのが好き、だからです。他人に気を遣う必要が無いのでリラックスできます。
1人でいると孤独を感じるという人もいますが、複数の人がいて、会話にうまく参加できない時の方が孤独を感じます。",6,5,5,6,6,5,5.5,2,3,3,8,2,3,3,2,3,3,3,2,3,3,3,24,3,3,3,4,4,3,4,3,3,3,4,3,4,3,4,4,3,4,3,39,5,4,4,4,3,4,3,23,3,5,3,3,14,6,4,6,6,22,5,6,5,6,22,6,5,6,6,23,59,2,1,,2
2023-08-17 22:29:03,2023-08-17 22:34:14,0,106.150.189.13,100,310,1,2023-08-17 22:34:14,R_WeQT3VHr01qgY4p,35.4643,139.6262,anonymous,EN,7,Japan,,1,1,1,0,1,,1,一人で過ごす時間は自分に主導権があり、気を使わなくて済むため、自分にとっては必要な時間です。肯定的にとらえています。,6,6,6,5,6,5,5.66666666666667,1,3,3,7,3,3,2,3,2,2,1,2,3,1,2,16,3,4,4,3,3,4,3,4,3,4,3,3,4,3,3,4,3,4,3,40,5,5,5,3,4,5,5,29,6,6,,4,16,4,4,6,5,19,6,6,4,5,21,6,7,6,7,26,38,2,1,,3
2023-08-17 22:30:57,2023-08-17 22:40:59,0,113.148.244.219,100,601,1,2023-08-17 22:41:00,R_1IBmoxgEadyCY6V,34.6922,135.1816,anonymous,EN,7,Japan,,1,1,1,0,1,,1,期間限定で、達成したい目標があり、それに向かって日々努力しています。一人で過ごす時間というのはその為に使っていますから、大変楽しいです。ただすぎると疲れが出てきます。その為に何もせずに時間を過ごすのも楽しいものです。,6,6,6,6,6,7,6.16666666666667,2,3,3,8,2,3,3,3,2,2,3,3,2,3,3,21,3,4,4,3,4,3,4,3,2,4,3,3,4,3,4,4,3,5,2,37,5,5,5,3,4,2,2,23,3,7,6,4,20,7,6,7,6,26,7,6,4,6,23,6,4,5,6,21,46,1,1,,3
2023-08-17 22:32:40,2023-08-17 22:42:58,0,175.132.71.168,100,618,1,2023-08-17 22:42:59,R_27J2z7p3DVL0a5M,35.8691,139.6582,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"ひとりで過ごす時間は、私にとって必要不可欠なものです。
周りの情報にすぐ流される癖があるので、必ずひとりの時間を確保して考えを整理します。
そうすると、また自分の核に戻ってこれる気がします。",7,7,7,6,7,5,6.5,2,3,1,6,4,3,2,2,3,1,3,3,2,4,2,20,3,5,5,5,4,3,3,4,3,5,2,3,5,2,4,5,2,5,2,40,6,5,6,4,3,6,5,31,1,6,1,7,15,6,3,7,6,22,3,7,3,7,20,8,9,8,7,32,29,2,1,,5
2023-08-17 22:35:40,2023-08-17 22:51:18,0,182.165.173.17,100,938,1,2023-08-17 22:51:19,R_1d4gyQkz6Fk5GWZ,34.6886,135.1959,anonymous,EN,7,Japan,,1,1,1,0,1,,1,一人で過ごす時間は全く苦にはなりませんし、静かで穏やかな好ましい時間だと思います。,7,7,7,7,4,7,6.5,2,3,3,8,2,2,2,1,4,2,2,3,2,1,3,18,3,5,5,5,3,4,2,5,4,5,2,4,5,2,4,4,3,4,3,46,6,5,5,6,1,6,6,29,7,6,5,7,25,2,2,8,2,14,8,7,4,9,28,9,8,6,8,31,40,2,1,,4
2023-08-17 22:37:06,2023-08-17 22:45:20,0,180.56.120.215,100,494,1,2023-08-17 22:45:21,R_2EoORNitIUh0L6o,35.8292,139.6789,anonymous,EN,7,Japan,,1,1,1,0,1,,1,一人で過ごす時間は自分にとっていい時間で、実際に知人もほとんどいないのでほぼ一人の時間を過ごしている。,7,7,7,7,7,7,7,1,1,1,3,7,4,3,1,4,2,2,1,4,2,2,23,2,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,3,44,5,4,4,4,3,4,4,24,3,4,2,4,13,6,5,6,6,23,4,6,3,6,19,6,4,4,4,18,37,1,1,,2
2023-08-17 22:38:45,2023-08-17 22:47:48,0,133.106.46.36,100,542,1,2023-08-17 22:47:49,R_2wsiTGUTq4rjFym,35.6837,139.6805,anonymous,EN,7,Japan,,1,1,1,0,1,,1,色々な事を考えたりするのに、ある程度一人で過ごす時間は必要だと思います。それに、意見の合わない人たちを時間を過ごすのは時間の無駄だと思います。しかし、ずっと一人でいると考え方が凝り固まってしまったり、寂しくなったりするので、時々は人に会い、一緒に何かをすることは気分転換になるので大事だと思います。,4,3,4,4,3,4,3.66666666666667,1,2,1,4,6,3,4,2,3,2,3,2,3,2,2,22,3,2,2,2,5,2,5,2,2,5,2,2,5,2,2,5,2,5,2,24,2,2,3,2,5,6,3,21,6,6,4,3,19,7,6,8,3,24,6,7,4,3,20,8,8,8,8,32,44,1,1,,2
2023-08-17 22:42:55,2023-08-17 22:51:34,0,119.170.119.170,100,518,1,2023-08-17 22:51:34,R_3e7RcMTWBtvDtuY,33.5895,130.3197,anonymous,EN,7,Japan,,1,1,1,0,1,,1,ひとりで過ごす時間は大切だ。自分の内面（本心）と向き合うことでやる気が起きるから。,7,5,4,5,3,5,4.83333333333333,2,3,3,8,2,2,3,2,3,1,1,3,2,1,2,15,3,4,4,3,3,4,3,4,5,4,3,4,2,5,5,2,5,2,5,51,5,3,4,4,3,5,5,25,3,6,3,4,16,6,6,7,4,23,7,6,3,4,20,6,6,6,8,26,32,1,1,,5
2023-08-17 22:44:49,2023-08-17 22:54:26,0,113.148.244.219,100,576,1,2023-08-17 22:54:27,R_ClYvH4u2316mobD,34.6922,135.1816,anonymous,EN,7,Japan,,1,1,1,0,1,,1,一日、24時間あります。私は長時間労働者でだいたい一日に、12時間程度働いています。その為に１人でいる時間というのは睡眠している時以外は、ほとんど食事とか、入浴等の為に使うとなくなってしまいます。ただ仕事している時は、カナらが近くに同僚がいますので、知らない間にストレスがかかっています。一人の時間は、なにもせずにじっとしている時間はありませんが、他人への配慮が不要になるので、大変快適ではあります。,6,6,6,7,7,6,6.33333333333333,1,2,2,5,5,3,2,2,3,3,3,3,2,3,3,22,5,3,5,4,5,2,2,5,2,5,2,2,5,2,2,5,2,5,2,33,5,5,5,5,2,2,2,21,3,6,7,3,19,7,7,7,6,27,6,6,4,7,23,7,7,4,6,24,38,1,1,,3
2023-08-17 22:47:56,2023-08-18 00:14:24,0,126.200.203.61,100,5187,1,2023-08-18 00:14:25,R_3lyorbOEfZggiix,35.6143,140.1062,anonymous,EN,7,Japan,,1,1,1,1,1,Took too long to complete survey (3+ SDs above mean on completion),1,忙しい日常から離れて、一人で過ごす時間はリラックスやリフレッシュに最適な時です。自分のペースで過ごしストレスを解消することができる。,6,6,7,7,6,6,6.33333333333333,2,2,3,7,3,1,1,3,2,2,2,3,2,2,3,15,3,4,5,4,3,4,3,4,4,3,4,4,5,2,3,4,3,4,3,44,5,5,6,4,3,4,6,29,6,5,6,4,21,,,,,0,6,6,6,4,22,7,8,6,8,29,,1,1,,2
2023-08-17 22:56:47,2023-08-17 23:09:36,0,60.102.191.49,100,769,1,2023-08-17 23:09:37,R_bNnjQOC2M8c6pPP,35.8292,139.6789,anonymous,EN,7,Japan,,1,1,1,0,1,,1,子供の頃からインドア派で読書が大好きなので、一人で本を読んだり、録画しておいた映画を見る時間は大切な余暇の過ごし方です。そこに肯定的な経験こそあれ、否定的な経験はまったくありません。,7,7,7,7,7,7,7,1,3,3,7,3,2,4,2,3,1,1,3,2,1,1,15,3,3,3,3,4,3,4,3,3,4,3,3,4,3,3,4,3,4,3,36,6,6,6,6,1,5,6,30,5,7,5,5,22,5,5,5,5,20,5,5,5,5,20,5,5,5,5,20,60,2,1,,2
2023-08-17 22:57:21,2023-08-17 23:07:49,0,123.255.133.28,100,628,1,2023-08-17 23:07:50,R_D8Z1xmzg1wJNgrL,34.8151,135.6542,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"ひとりで過ごす時間は、私にとって心が穏やかになれるし、落ち着ける大事な時間です。
ひとりで過ごす時間がないとストレスをたくさん感じてしまいます。
そのため、私にとってひとりで過ごす時間はとても大事な時間です。",7,7,7,7,7,6,6.83333333333333,2,3,3,8,2,2,1,2,3,1,1,2,3,2,1,14,2,3,3,4,4,3,4,3,4,3,4,2,3,4,4,3,4,3,4,42,5,5,5,4,3,5,4,27,8,7,8,7,30,8,6,7,5,26,7,7,8,8,30,6,6,7,7,26,42,2,1,,4
2023-08-17 23:00:42,2023-08-17 23:13:42,0,180.16.5.134,100,779,1,2023-08-17 23:13:42,R_3HUiQn8XOLsYl1c,33.5854,130.4018,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"「ひとりで過ごす時間」に対する考え方はとても肯定的です。
ひとりで過ごす時間は主に1日の出来事、週末には今週の出来事をを振返り、自分なりの考えをまとめています。",5,6,6,5,7,6,5.83333333333333,2,2,2,6,4,1,1,3,2,1,1,3,2,2,1,11,3,5,6,5,3,4,2,5,4,3,4,4,3,4,5,3,4,3,4,54,6,5,6,4,3,6,5,31,5,7,5,8,25,6,4,8,7,25,6,6,5,7,24,7,7,6,7,27,37,1,1,,3
2023-08-17 23:02:38,2023-08-17 23:15:09,0,27.136.46.62,100,751,1,2023-08-17 23:15:10,R_cwlIn4bnv2ob1q9,35.8292,139.6789,anonymous,EN,7,Japan,,1,1,1,0,1,,1,ひとりで過ごす時間は自分にとってとても肯定的にとらえています。もともと人付き合いがあまり得意ではなく、誰かがそばにいると気になってしまったり気を使ってしまったりして集中できず、自然体で過ごせなかったりすることが多いからです。また一人でいるときよりも大勢でいる中でいるときに感じる孤独感の方をより避けたいと思ってしまいます。仕事などでも考え事をすることも多く、そのためにはひとりで過ごす時間を大事にしないと気持ち的にもいっぱいいっぱいになってしまい余裕がなくなります。,6,7,5,5,5,6,5.66666666666667,1,3,1,5,5,4,3,2,3,4,4,2,3,2,4,27,3,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,3,44,5,4,5,5,2,5,4,25,7,5,6,6,24,8,4,6,9,27,6,5,5,5,21,6,7,6,7,26,46,2,1,,4
2023-08-17 23:07:34,2023-08-17 23:16:08,0,133.201.78.161,100,513,1,2023-08-17 23:16:09,R_3jTMHFsH0Q66USn,35.5956,139.3366,anonymous,EN,7,Japan,,1,1,1,0,1,,1,ひとりで過ごす時間はとても大事だと思います。他人のなかにいるときと、一人でいるときと、そのどちらもがあって人は成長するような気がします。,5,6,5,5,6,6,5.5,3,3,3,9,1,3,3,3,2,2,2,3,2,2,3,19,3,4,4,4,3,4,3,4,4,4,3,4,3,4,4,3,4,3,4,47,5,5,5,4,3,5,5,28,5,5,5,5,20,6,5,6,6,23,6,6,5,7,24,6,6,5,6,23,56,1,1,,4
2023-08-17 23:10:26,2023-08-17 23:21:03,0,106.146.115.236,100,637,1,2023-08-17 23:21:04,R_2zpF0lyPey86Dzl,35.6897,139.6895,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"私は1人の時間を交代します。
他人とのコミュニケーションや日々のタスクから離れて自分で自分をケアするための重要な時間だと考えています。家族であっても違う脳を持ち、思考が完全に一致することはないので自分の休息やタスクを整理したり、物事に集中するために必要な時間だと思います。",7,6,6,7,6,7,6.5,2,3,3,8,2,3,3,2,3,2,2,3,2,1,3,19,3,5,4,4,2,5,3,4,3,3,4,3,4,3,2,4,3,4,3,43,4,5,5,3,4,5,5,28,6,9,,3,18,3,7,8,7,25,7,7,8,8,30,2,8,6,8,24,35,2,,,3
2023-08-17 23:13:05,2023-08-17 23:43:42,0,60.79.192.128,100,1837,1,2023-08-17 23:43:43,R_2wRHXOzdEnc0cuS,35.3824,139.917,anonymous,EN,7,Japan,,1,1,1,0,1,,1,私には誰にも制限されることなく自分の好きなように過ごす時間が必要だと考えています。考え事をしたり作業をしたり、周りの人に気を使わずそのことだけに集中できる環境や、その時々で臨機応変に組み立て直せるような時間はほとんどストレスを感じないからです。ですが、一人の時間がずっと続くのはさみしかったり、人の目がないからこそだらけて時間を無駄にしてしまったりするので、一人の時間と同じかそれ以上に、自分が大切に思っている人と共有する時間もひつようだと感じています。,6,6,5,6,4,4,5.16666666666667,1,3,1,5,5,2,2,1,4,2,2,1,4,2,1,19,3,3,3,4,4,3,4,3,3,4,3,4,4,3,4,4,3,4,3,39,4,3,3,4,3,5,3,21,6,,,4,10,,4,5,,9,,,,6,6,6,,6,7,19,24,2,1,,4
2023-08-17 23:16:54,2023-08-17 23:30:54,0,14.193.220.116,100,840,1,2023-08-17 23:30:55,R_2xPGAs61QwXfZs1,35.4643,139.6262,anonymous,EN,7,Japan,,1,1,1,0,1,,1,ひとりで過ごす時間は私にはとても必要な時間です。現在一人暮らしをして、10年ほど続けていますが毎日充実していて楽しく過ごしています。両親や兄弟とは仲もよく、一緒に食事をすることも多いですが、この程よい距離感があるからこそ関係性が良好なのではないかと感じています。,7,7,7,6,5,7,6.5,1,2,1,4,6,3,2,4,1,3,3,3,2,1,1,16,4,5,5,4,3,4,2,5,4,4,3,4,3,4,4,3,4,4,3,49,6,5,6,4,3,4,5,29,4,7,3,3,17,4,2,6,6,18,6,7,7,9,29,6,6,8,9,29,44,2,1,,5
2023-08-17 23:22:13,2023-08-17 23:33:29,0,111.239.175.1,100,675,1,2023-08-17 23:33:30,R_3QYjO7Rt4jxnCrC,35.6837,139.6805,anonymous,EN,7,Japan,,1,1,1,0,1,,1,ひとりで過ごす時間はストレスを感じることがなく心の平穏を保てるので、とても肯定的な経験だと思う。,6,6,7,4,4,3,5,1,3,1,5,5,4,4,2,3,2,2,2,3,2,3,23,2,3,4,2,5,2,3,4,3,6,1,2,4,3,2,6,1,6,1,28,5,5,6,3,4,6,4,30,3,4,2,3,12,5,6,7,5,23,5,5,1,5,16,8,8,7,5,28,37,1,1,,4
2023-08-17 23:25:54,2023-08-17 23:40:05,0,106.130.45.82,100,850,1,2023-08-17 23:40:05,R_3FOmnsqY17sLdU9,35.6897,139.6895,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"ひとりの時間は肯定的に感じます。
相手へ気遣う事なく、自分な好きな事に集中できるからです。
それはネットやスマホや漫画に雑誌といったところです。
もちろん二人の時間や家族の時間も大事ですが、
個人的に好むジャンルは家族や友人知人などは好みでない事が多いからです。
なので私はひとりであろうとも好きな事に没頭できる時間は、肯定的に捉えています。",6,6,6,6,6,5,5.83333333333333,2,2,1,5,5,3,3,2,3,2,3,3,2,3,2,21,3,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,3,44,4,4,5,4,3,4,5,25,4,6,4,6,20,4,4,6,5,19,6,6,5,6,23,6,6,6,6,24,47,1,1,,2
2023-08-17 23:27:51,2023-08-17 23:38:48,0,122.22.176.109,100,657,1,2023-08-17 23:38:48,R_vozkgWeVOmiFrJn,26.2636,127.7548,anonymous,EN,7,Japan,,1,1,1,0,1,,1,私は、ひとりで過ごすことが好きです。理由はただ一つで、他人に振り回されたくないし、振り回したくないからです。,7,7,7,7,7,4,6.5,1,3,3,7,3,1,4,1,4,1,4,1,4,1,1,20,4,4,4,5,3,4,3,4,4,3,4,4,3,4,4,3,4,2,5,50,6,6,6,3,4,5,6,33,5,5,2,5,17,3,3,7,5,18,9,9,3,3,24,9,9,7,9,34,46,1,1,,2
2023-08-17 23:36:05,2023-08-17 23:51:18,0,153.182.167.14,100,912,1,2023-08-17 23:51:19,R_09vZIM5KgAF9h1T,36.0355,139.2294,anonymous,EN,7,Japan,,1,1,1,0,1,,1,天涯孤独とかはさすがに嫌だが、家族が同居でもそうでなくてもどこかで存在さえすれば、過ごす時間だけで言えば、インドア派の自分としては、人見知りだし、一人の時間は気楽だし、一人の時間は楽しく、孤独とも思いません。政府が、仕事をしていても主婦でも定年退職後でも、家族以外の人とほぼ付き合いがない人は、引きこもりとか孤独とか、傍迷惑に決めつけて迷惑です。家で一人で過ごすほうが余計なお金もかからずに、ストレスフリーです。録画した映画やドラマやユーチューブを見たり、家事やペットのお世話をするだけで時間が過ぎるため、一人で過ごす時間は、最も肯定できます。,7,7,7,6,7,7,6.83333333333333,1,3,2,6,4,3,3,1,4,3,3,2,3,2,2,23,3,3,3,2,4,3,3,4,2,5,2,2,5,2,3,5,2,5,2,30,3,4,4,2,5,4,4,24,2,4,4,5,15,7,8,5,6,26,4,5,5,4,18,5,5,5,5,20,36,2,1,,4
2023-08-17 23:40:20,2023-08-17 23:48:02,0,220.100.35.176,100,462,1,2023-08-17 23:48:03,R_AO2Bjf4FuC4jSrT,35.4643,139.6262,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"私は一人で過ごす時間に対して非常に肯定的です。
理由は私は他者と会話をするのが上手ではないからです。
他者とコミュニケーションをとるよりも一人で静かに過ごすほうが好きです。",6,4,5,4,6,5,5,1,2,1,4,6,4,3,1,4,3,4,1,4,2,2,26,2,3,4,2,5,2,5,2,1,6,1,3,6,1,2,6,1,6,1,23,5,4,4,3,4,6,4,27,4,5,3,3,15,1,1,6,7,15,3,4,2,6,15,6,6,7,2,21,41,1,1,,2
2023-08-17 23:40:23,2023-08-18 00:05:17,0,106.176.240.154,100,1494,1,2023-08-18 00:05:18,R_2AZspnhRUw4yMdh,38.2676,140.87,anonymous,EN,7,Japan,,1,1,1,0,1,,1,私にとってひとりで過ごす時間はとても肯定的な経験で、必要不可欠なものです。他の人と楽しく過ごすためには、相手に遠慮したり気遣うことが必要ですが、心身に余裕がない時にはそうすることが難しい、負担だと感じることがあります。ひとりきりでぼーっとしたり好きなことだけをする時間があることで、穏やかな自分を保ち、周囲の人ともより楽しく過ごすことができるようになるので、「ひとりで過ごす時間」はとても大切なものです。,7,5,6,6,6,5,5.83333333333333,1,3,1,5,5,3,3,2,3,1,1,2,3,2,2,18,3,4,3,3,4,3,4,3,3,4,3,3,4,3,3,4,3,4,3,37,6,6,6,4,3,4,4,29,2,4,2,3,11,3,2,6,3,14,8,7,3,7,25,6,7,7,4,24,45,2,1,,2
2023-08-17 23:40:59,2023-08-17 23:53:08,0,119.229.99.196,100,728,1,2023-08-17 23:53:09,R_TtNW8sdfbDodsrf,34.6947,135.5,anonymous,EN,7,Japan,,1,1,1,0,1,,1,人とずっと一緒にいると疲れてしまうので、一人の時間は気を休める事が出来て、ストレス発散になる大切な時間です。,7,6,7,7,7,6,6.66666666666667,1,3,1,5,5,4,3,1,4,3,3,3,2,4,4,27,3,4,4,5,3,4,4,3,5,3,4,4,3,4,5,3,4,3,4,50,4,4,5,4,3,4,4,24,5,4,4,4,17,4,5,5,7,21,5,4,2,3,14,8,6,7,7,28,30,2,1,,2
2023-08-17 23:50:21,2023-08-17 23:58:36,0,126.140.58.225,100,494,1,2023-08-17 23:58:37,R_2VC0H1pmJRZjd1z,34.8342,135.6128,anonymous,EN,7,Japan,,1,1,1,0,1,,1,私は友達も恋人もいなく、休日は1人ですごす事が多いですが、特に寂しく感じる事は少なく、自由を感じる事もできます。80%肯定的です。,5,4,4,5,6,6,5,1,3,1,5,5,2,2,3,2,2,2,3,2,3,2,17,3,2,2,3,4,3,4,3,5,4,3,3,4,3,2,3,4,4,3,36,4,4,4,2,5,4,4,25,,3,3,3,9,6,2,2,6,16,7,7,6,7,27,4,7,7,7,25,50,1,1,,2
2023-08-17 23:51:42,2023-08-18 00:02:07,0,133.32.181.254,100,625,1,2023-08-18 00:02:09,R_1K27IBC8fGC99M0,34.6837,135.5236,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"私は人と過ごすのも好きですが、自分一人で過ごす『自分の時間』を作ることによって将来のことを考えたり、自分の思考を整理するためにもひとりで過ごす時間というものに対して私は肯定的です。
それ以外にもあまり褒められたことでは無いですが私は人に流されやすい性格をしているので余計にある程度は一人で過ごす時間は必要であると考えています。",7,5,7,6,1,2,4.66666666666667,2,1,1,4,6,4,2,3,2,1,2,3,2,1,3,17,3,3,5,5,2,5,2,5,5,5,2,6,5,2,3,6,1,4,3,45,5,6,5,2,5,6,5,32,3,2,3,7,15,6,3,3,8,20,6,9,4,9,28,4,2,6,7,19,26,1,1,,2
2023-08-17 23:53:45,2023-08-18 00:31:53,0,60.126.88.20,100,2288,1,2023-08-18 00:31:54,R_6o4iH9YppvVIEMN,35.6837,139.6805,anonymous,EN,7,Japan,,1,1,1,0,1,,1,私にとってひとりで過ごす時間は好きな音楽を聴いたり、趣味の木工をしたりと楽しく寛げる肯定的な時間です。しかし、それは仕事で忙しくしたり、日常の雑多な生活の中から生まれた自分の時間だからこそ、意味のある楽しめる時間なのだと思います。,5,5,4,5,5,4,4.66666666666667,2,2,3,7,3,3,3,3,2,2,2,3,2,3,2,19,3,4,4,5,3,4,3,4,4,4,3,4,4,3,3,4,3,4,3,44,5,5,5,4,3,5,5,28,1,2,1,2,6,5,2,5,2,14,7,7,6,9,29,7,7,7,7,28,64,1,1,,4
2023-08-17 23:56:48,2023-08-18 00:10:49,0,153.242.96.6,100,840,1,2023-08-18 00:10:50,R_1ojr1vfa1GDCxs2,35.7458,139.6911,anonymous,EN,7,Japan,,1,1,1,0,1,,1,一人で過ごす時間はとても気楽で、自分の自由に時間を使えるので好きです。なにかに集中して作業をするとき、他人と一緒にいるとあまり集中できません。一人で過ごしているときの方が、作業に没頭できるため、そういった意味でも一人の時間は好きです。,6,5,6,5,4,5,5.16666666666667,2,3,3,8,2,2,2,3,2,1,2,3,2,2,2,15,3,3,3,5,4,3,4,3,5,4,3,2,4,3,4,4,3,3,4,41,5,5,5,4,3,6,4,28,6,7,5,4,22,6,3,8,7,24,5,6,5,8,24,6,6,8,7,27,32,2,1,,2
2023-08-18 00:02:30,2023-08-18 00:19:29,0,211.2.8.238,100,1018,1,2023-08-18 00:19:30,R_2zzEh3wzO97a9bY,35.8292,139.6789,anonymous,EN,7,Japan,,1,1,1,0,1,,1,今までの人生でひとりでいる時間が多いほうだと思うので、そんなに否定的な感情は持っていない。でも、あまりひとりでいる時間が長いと危機感を感じることもある。社会的な面が特にそう感じるが、今のところ家族に恵まれているのでそうそう孤独になることはないが今後の人生でひとりの時間を楽しむ、程度の問題ではなくなることもありうるのだということは多少の不安がある。ひとりでいることは好きだし、大勢でいることも苦痛ではないが、誰かといたいときにひとりでいなくてはならない状況というのは辛い経験をしたことがあるのでなるべく避けたい。今後どうなるかは分からないが現在のところはひとりの時間に肯定的です。誰かと話したいと思えば会話ができる状態だから言えるのですが。,6,6,6,6,7,4,5.83333333333333,1,3,3,7,3,1,4,4,1,1,1,2,3,1,1,13,3,5,4,5,2,5,2,5,6,3,4,5,2,5,5,2,5,3,4,58,6,6,6,2,5,6,4,33,2,2,2,6,12,9,9,9,6,33,6,2,6,9,23,9,6,8,6,29,50,2,1,,4
2023-08-18 00:05:07,2023-08-18 00:14:49,0,220.153.145.203,100,581,1,2023-08-18 00:14:50,R_Xz7RFkMLYquZhgB,34.6813,135.6958,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"心が落ち着き、ゆったりと過ごせる時間
子育て中なので子供の事が気になり心休まるときが少ないから。",7,6,6,6,6,6,6.16666666666667,3,3,3,9,1,2,1,3,2,2,2,3,2,2,2,15,3,3,5,5,4,3,3,4,4,3,4,3,3,4,5,3,4,3,4,48,4,4,4,3,4,5,5,26,7,5,3,5,20,4,4,6,6,20,6,5,5,6,22,7,6,6,5,24,32,2,1,,2
2023-08-18 00:07:16,2023-08-18 00:12:37,0,126.11.210.3,100,321,1,2023-08-18 00:12:38,R_12zMPSCZTfGieOk,35.8691,139.6582,anonymous,EN,7,Japan,,1,1,1,0,1,,1,"ひとりで過ごす時間は自分にとって必要なことだあると感じる。
深く物事を考えるのに適しているし、心が休まるのを感じるためである",6,6,5,5,4,4,5,2,3,2,7,3,3,2,2,3,1,2,3,2,2,2,17,3,5,3,3,4,3,3,4,4,3,4,4,4,3,4,3,4,2,5,46,4,4,5,5,2,5,4,24,6,7,5,7,25,6,4,6,6,22,6,6,6,6,24,6,6,4,6,22,43,1,1,,5
