StartDate,EndDate,Status,IPAddress,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ProlificID,country,exclude,exclude_reason,prescreen1_18yrs,prescreen2_growup,prescreen3_live,commitment,consent,BeliefsOpen,Timer_OpenResponse_First.Click,Timer_OpenResponse_Last.Click,Timer_OpenResponse_Page.Submit,Timer_OpenResponse_Click.Count,beliefs_1,beliefs_2,beliefs_3,beliefs_4,beliefs_5,beliefs_6,TimeFriends,TimeFamily,TimePartner,Lonely_1,Lonely_2,Lonely_3R,Lonely_4,Lonely_5,Lonely_6R,Lonely_7,Lonely_8,RelMob_1,RelMob_2,RelMob_3,RelMob_4R,RelMob_5R,RelMob_6,RelMob_7R,RelMob_8,RelMob_9R,RelMob_10,RelMob_11R,RelMob_12R,Tight_1,Tight_2,Tight_3,Tight_4R,Tight_5,Tight_6,VC_1_1,VC_2_1,VC_3_1,VC_4_1,VI_1_1,VI_2_1,VI_3_1,VI_4_1,HC_1_1,HC_2_1,HC_3_1,HC_4_1,HI_1_1,HI_2_1,HI_3_1,HI_4_1,Age,Gender,fGender,Race,fRaceFull,fRaceBinary,Race_7_TEXT,Education,fEducation,BeliefsTotal,Lonely_3,Lonely_6,Lonely,SocialContact,SocialContactReverse,RelMob_4,RelMob_5,RelMob_7,RelMob_9,RelMob_11,RelMob_12,RelMob,Tight_4,Tight,VertInd,HorizInd,VertColl,HorizColl
2024-07-30 11:03:58,2024-07-30 11:14:13,0,177.222.167.144,100,615,1,2024-07-30 11:14:14,R_30OYHjf3HK50mvP,NA,NA,NA,NA,-24.0028,-46.4893,anonymous,EN,,Brazil,0,,1,1,1,1,1,"I like my alone time, but a lot of the time I feel excluded.",11.888,110.103,112.311,11,4,1,2,3,1,1,2,3,3,3,1,3,3,2,3,3,3,3,4,5,2,4,2,2,5,4,5,4,3,4,5,4,6,5,4,9,9,9,9,5,2,6,4,5,6,4,9,3,5,9,8,33,2,female,1,NA,ethnic to country,,1,lessHS,2,2,2,19,8,2,5,3,5,3,3,4,47,1,23,17,25,36,24
2024-07-27 18:22:36,2024-07-27 18:32:52,0,177.173.202.147,100,616,1,2024-07-27 18:32:52,R_6pnA0UTUhMXiPWZ,NA,NA,NA,NA,-25.5026,-49.2908,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Vejo que o o tempo em grupo e sozinho é algo essencial, tanto um como outro, as vezes temos que estar sozinhos para nos concentrar em nossos pensamentos e avaliarmos as nossas vidas. Também para nós organizarmos em nosso futuro e quais passos serão bem dados",17.293,138.123,138.951,9,7,4,4,4,4,4,3,3,3,1,2,4,1,1,4,1,2,4,3,4,4,3,4,5,4,4,4,3,3,6,6,5,2,3,6,8,9,9,NA,5,8,7,5,9,9,8,9,5,5,6,9,31,1,male,1,NA,ethnic to country,,4,bachelors,4.5,1,1,10,9,1,3,4,2,3,4,4,43,5,31,25,25,NA,35
2024-07-27 18:31:37,2024-07-27 18:41:54,0,191.189.1.40,100,616,1,2024-07-27 18:41:54,R_3M8D7rYqRtfVCBX,NA,NA,NA,NA,-3.1032,-60.0288,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Acredito ser positivo, às vezes precisamos de um tempo para pensar em coisas pessoais, coisas que normalmente são esquecidas e deixadas de lado durante o tempo em que estamos em companhia de outrém. Da mesma forma, é necessário moderação para continuar apreciando o tempo sozinho sem ficar ""somente nisso"", para também apreciar o tempo com os outros. ",1.755,244.768,245.271,11,7,7,7,7,5,6,2,3,3,1,2,3,1,1,4,1,2,5,3,4,2,4,3,2,4,4,5,3,3,5,4,4,3,4,3,2,7,2,6,9,9,6,1,8,8,8,9,7,2,9,8,23,1,male,1,NA,ethnic to country,,3,some college,6.5,2,1,11,8,2,5,3,5,3,4,4,48,4,24,25,26,17,33
2024-07-30 13:27:14,2024-07-30 13:37:35,0,177.58.254.14,100,620,1,2024-07-30 13:37:35,R_6CsB4MItwUyHlRo,NA,NA,NA,NA,-23.6283,-46.6409,anonymous,EN,,Brazil,0,,1,1,1,1,1,Nunca cheguei a pensar nisso,16.306,31.412,50.351,4,1,1,1,1,1,1,3,3,3,2,1,4,1,1,4,1,2,6,5,5,1,1,5,1,6,1,6,1,1,6,1,6,6,6,5,9,9,9,9,9,9,7,3,9,9,9,9,2,3,7,9,45,1,male,1,NA,ethnic to country,,2,HS,1,1,1,10,9,1,6,6,6,6,6,6,69,1,25,28,21,36,36
2024-07-30 10:20:55,2024-07-30 10:31:24,0,189.62.148.236,100,628,1,2024-07-30 10:31:24,R_1YttrxCrc41bBYO,NA,NA,NA,NA,-23.5335,-46.6359,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Eu me sinto bem passando alguns dias sozinho, mesmo sendo casado. Passar algum tempo sozinho faz poder refletir com tranquilidade sobre a vida sem ser interrompido por outras pessoas. Então pra mim é uma experiencia muito positiva",26.128,27.309,143.64,2,7,6,7,7,6,7,3,3,3,3,2,2,3,2,4,2,3,5,5,5,5,3,5,3,5,4,4,4,3,2,2,2,5,4,4,7,6,8,7,5,5,2,2,7,7,6,9,9,7,9,7,36,1,male,1,NA,ethnic to country,,4,bachelors,6.66666666666667,3,1,19,9,1,2,4,4,3,3,4,49,2,16,14,32,28,29
2024-07-30 12:35:34,2024-07-30 12:46:14,0,177.200.70.173,100,639,1,2024-07-30 12:46:15,R_6tExam4BogAMo8r,NA,NA,NA,NA,-21.2199,-47.8429,anonymous,EN,,Brazil,0,,1,1,1,1,1,Gosto muito de momentos sozinha e é nesse momento que organizo minhas ideias.,2.024,105.462,106.045,11,7,7,7,7,7,7,2,3,3,1,3,3,1,1,4,2,1,4,4,4,4,4,5,2,5,3,5,2,2,3,3,5,2,3,3,8,7,8,7,8,8,7,2,8,8,8,8,8,7,7,8,45,2,female,1,NA,ethnic to country,,1,lessHS,7,2,1,12,8,2,3,3,5,4,5,5,52,5,22,25,30,30,32
2024-07-29 14:18:46,2024-07-29 14:29:27,0,189.114.218.204,100,640,1,2024-07-29 14:29:27,R_7M8o9Kq7O0b82xr,NA,NA,NA,NA,-26.8766,-49.0969,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Acredito que passar um curto tempo sozinho é algo positivo, para poder relaxar e descansar. Porém, passar muito tempo sozinho é algo negativo, porque você pode ficar retraído, se sentir rejeitado, sem amigos, em um ambiente depressivo.",32.469,32.469,86.431,1,7,6,6,6,5,6,3,3,3,2,2,3,2,2,4,2,2,5,4,4,5,3,5,4,5,4,5,2,3,4,5,4,4,4,5,9,8,6,8,7,8,7,3,7,8,8,8,9,6,8,8,42,1,male,1,NA,ethnic to country,,4,bachelors,6,2,1,15,9,1,2,4,3,3,5,4,49,3,25,25,31,31,31
2024-07-30 10:39:05,2024-07-30 10:49:50,0,179.63.157.69,100,644,1,2024-07-30 10:49:50,R_2XcBoRi5tInSOaB,NA,NA,NA,NA,-8.765,-63.9115,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Eu acho positivo pois gosto dessa liberdade,  gosto de ter meu espaço,  gosto de ter essa leveza",3.037,108.273,108.701,22,6,5,6,5,4,5,2,3,3,3,3,3,2,3,2,3,3,5,4,5,5,4,5,4,5,4,5,4,5,3,4,5,3,3,4,7,6,5,6,6,8,7,6,4,7,4,6,6,3,7,7,32,1,male,1,NA,ethnic to country,,5,masters,5.16666666666667,2,3,22,8,2,2,3,3,3,3,2,45,4,23,27,23,24,21
2024-07-28 22:05:06,2024-07-28 22:16:00,0,177.74.199.54,100,653,1,2024-07-28 22:16:00,R_1r2ktUCLc1SGuUm,NA,NA,NA,NA,-15.7792,-47.9341,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Eu amo estar sozinho, é o meu momento de paz comigo mesmo e fazer o que quero com tranquilidade, sempre busco após minha filha dormir ter esse tempo, me ajuda a carregar as baterias, tranquilizar a mente e ter paz de espirito, a unica companhia que não me atrapalha nesse processo é a da minha esposa, mas mesmo assim, prefiro ter meu tempo só todos os dias",57,76.452,165.429,6,7,7,7,7,7,7,2,3,3,3,3,3,2,2,4,1,3,5,5,6,2,2,5,1,5,4,5,2,2,5,5,3,6,3,4,9,9,9,9,8,7,5,2,9,9,5,7,9,9,9,9,28,1,male,1,NA,ethnic to country,,4,bachelors,7,2,1,17,8,2,5,5,6,3,5,5,60,1,21,22,36,36,30
2024-07-30 14:40:12,2024-07-30 14:51:11,0,191.37.165.20,100,658,1,2024-07-30 14:51:11,R_6DkdzGjXsnhfYId,NA,NA,NA,NA,-22.9201,-43.0811,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Aprendi a gostar da solidão por falta de companhia devido a uma condição psicológica. Porém, a dificuldade de conectar com as pessoas, gera uma experiencia negativa. São altos e baixos, portanto a minha resposta é, depende.",5.828,301.893,303.602,36,4,3,4,1,1,1,2,2,1,4,3,2,3,3,2,4,3,3,2,2,5,5,2,4,2,5,4,5,5,5,4,2,4,5,4,7,8,8,3,4,4,4,2,8,8,5,6,9,9,9,9,35,1,male,1,NA,ethnic to country,,2,HS,2.33333333333333,3,3,26,5,5,2,2,3,2,2,2,28,3,23,14,36,26,27
2024-07-30 10:48:46,2024-07-30 10:59:47,0,187.38.61.162,100,660,1,2024-07-30 10:59:47,R_1HBQIfYK2DKXqHn,NA,NA,NA,NA,-23.5335,-46.6359,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Passar um tempo sozinho é uma forma de se conectar com si mesmo, esclarecer certas ideias e se conectar com Deus.
Positivo pois pode encontrar um caminho para um problema, uma nova ideia, um novo ponto de vista e o melhor de tudo é estar presente no AGORA.
Estar sozinho tem que ser algo agradável desde o inicio, pensar que estar sozinho é algo negativo, é o primeiro passo para não dar.",35.736,35.736,182.963,1,6,6,7,7,7,7,2,2,3,2,2,3,2,1,3,1,1,5,5,5,3,2,4,2,5,3,5,2,3,6,5,4,4,3,5,7,7,8,7,9,9,8,1,9,9,9,9,7,7,7,9,28,1,male,1,NA,ethnic to country,,2,HS,6.66666666666667,2,2,13,7,3,4,5,5,4,5,4,56,3,26,27,30,29,36
2024-07-27 15:55:03,2024-07-27 16:06:21,0,201.80.110.1,100,678,1,2024-07-27 16:06:22,R_7rUohKJkmzaBfm3,NA,NA,NA,NA,-19.9221,-43.9347,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Passar um tempo sozinho é tranquilo e por vezes necessário. Precisamos desse tempo para gerar nossos próprios pensamentos sem influência externa. Mas não pode ser muito tempo, estar com outras pessoas também possui diversas vantagens. Todos as semanas devemos estar com outras pessoas, se possível todos os dias.",1.204,162.852,184.826,22,7,7,7,7,7,7,2,3,2,1,1,3,2,2,4,1,1,5,4,5,2,2,5,2,5,2,5,2,2,4,3,4,6,4,4,5,3,7,4,7,7,7,1,7,7,7,8,8,7,7,7,20,1,male,1,NA,ethnic to country,,3,some college,7,2,1,11,7,3,5,5,5,5,5,5,59,1,20,22,29,19,29
2024-07-27 17:50:29,2024-07-27 18:01:48,0,177.83.136.182,100,679,1,2024-07-27 18:01:49,R_7t4ScysQ87TOb1D,NA,NA,NA,NA,-22.7247,-47.6589,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Solitude é ótimo porque você reflete mais sobre sua vida, você se conhece mais e observa mais as pessoas e a vida em geral. É ruim porque as vezes você quer ter companhia, você quer conversar e compartilhar sua vida com pessoas  que você gosta, mas isso não é fácil de se encontrar.",10.775,39.795,183.401,4,6,5,6,6,6,5,2,3,1,4,3,3,3,4,3,2,3,3,3,3,4,3,3,4,3,3,4,5,3,2,4,5,6,5,4,7,6,7,7,8,7,7,4,7,8,6,9,9,8,8,9,31,1,male,1,NA,ethnic to country,,3,some college,5.66666666666667,2,2,23,6,4,3,4,3,4,2,4,39,1,21,26,34,27,30
2024-07-31 05:45:45,2024-07-31 05:57:04,0,45.188.53.145,100,679,1,2024-07-31 05:57:05,R_6XbAUeZDXNDPQnw,NA,NA,NA,NA,-12.3823,-46.5689,anonymous,EN,,Brazil,0,,1,1,1,1,1,Eu posso refletir sobre a vida,1.652,93.486,100.866,10,5,4,4,4,4,4,2,2,3,1,2,2,3,3,2,2,3,5,5,5,6,4,3,3,5,4,4,4,3,3,5,4,5,4,4,9,8,9,9,7,9,7,7,8,8,7,8,9,9,9,9,43,1,male,1,NA,ethnic to country,,3,some college,4.16666666666667,3,3,20,7,3,1,3,4,3,3,4,45,2,22,30,36,35,31
2024-07-27 17:53:57,2024-07-27 18:05:19,0,187.89.63.203,100,681,1,2024-07-27 18:05:20,R_1ery27icmLnaOrx,NA,NA,NA,NA,-23.1808,-45.8911,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Com o advento do home office, ficar sozinho em casa passou a ser o ""novo normal"". Minha esposa trabalha presencialmente e meus filhos não moram mais comigo. Assim, o dia todo eu passo sozinho.
Não é um problema para mim e isso não traz nenhum sentimento negativo, pois tenho como característica a adaptabilidade.
Aplicativos de mensagem como o Whatsapp e o Telegram também ajudam a eliminar a sensação de isolamento.",17.922,17.922,200.415,1,7,6,6,6,5,5,1,2,3,2,2,3,1,1,4,1,3,5,4,4,4,5,3,4,3,4,3,4,4,5,5,4,5,4,3,8,9,9,8,7,4,8,6,8,9,5,8,9,6,8,8,58,1,male,1,NA,ethnic to country,,3,some college,5.83333333333333,2,1,13,6,4,3,2,3,3,3,3,39,2,23,25,31,34,30
2024-07-28 08:50:05,2024-07-28 09:01:27,0,189.28.146.17,100,682,1,2024-07-28 09:01:28,R_7Jr8fOqw0t8bgdc,NA,NA,NA,NA,-23.5369,-46.3435,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Passar um tempo sozinho é bom pois me permite pensar sobre as coisas, me conhecer melhor e também faz com que os momentos com outras pessoas sejam mais valorizados.",30.098,114.985,124.634,3,7,5,7,6,4,7,2,2,3,2,1,2,1,1,3,2,2,5,2,4,2,6,5,2,3,3,4,3,2,1,3,4,5,4,2,7,3,6,7,8,6,7,6,8,8,6,8,8,7,8,8,30,1,male,1,NA,ethnic to country,,4,bachelors,6,3,2,14,7,3,5,1,5,4,4,5,47,2,16,27,31,23,30
2024-07-27 22:19:52,2024-07-27 22:31:17,0,191.242.106.112,100,684,1,2024-07-27 22:31:17,R_306GWV4YDvVlSom,NA,NA,NA,NA,-22.9201,-43.0811,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Gosto de está sozinho, me sinto bem assim, não gosto de pertubação, prefiro viver na minha paz.",34.401,34.401,76.075,1,7,7,7,7,7,7,1,2,1,1,1,2,1,1,4,1,1,6,6,6,1,1,6,1,6,1,6,1,1,6,1,1,6,2,1,9,9,7,9,1,7,8,1,9,9,4,9,9,9,9,9,37,1,male,1,NA,ethnic to country,,2,HS,7,3,1,10,4,6,6,6,6,6,6,6,72,1,12,17,36,34,31
2024-07-28 21:31:39,2024-07-28 21:43:05,0,168.227.111.159,100,686,1,2024-07-28 21:43:06,R_3c3BUVIHNRrQehb,NA,NA,NA,NA,-6.271,-35.184,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Acho positivo, a gente tem tempo de focar em coisas pessoais sem muito influência e interferência de outras pessoas. Passar um tempo sozinho nos permite nos conectar com nos mesmos.",1.599,28.39,73.522,4,7,6,7,7,7,7,2,2,1,3,2,2,2,2,4,2,2,5,6,4,2,3,5,2,4,4,4,2,1,4,3,5,5,5,1,8,7,6,7,8,8,8,3,7,9,8,9,7,6,7,8,31,1,male,1,NA,ethnic to country,,5,masters,6.83333333333333,3,1,17,5,5,5,4,5,3,5,6,56,2,20,27,28,28,33
2024-07-30 10:43:54,2024-07-30 10:55:21,0,45.187.235.168,100,687,1,2024-07-30 10:55:22,R_62i20ujlwLpMYAO,NA,NA,NA,NA,-15.7792,-47.9341,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Eu gosto de ficar sozinha e de pensar sobre a minha vida, também gosto de aproveitar esse tempo para ler livros e assistir filme ",5.32,74.894,79.438,9,NA,NA,NA,1,1,7,2,2,1,3,1,3,3,2,3,1,2,4,4,5,3,4,5,1,4,1,6,1,1,3,5,5,6,6,3,9,7,6,9,6,8,7,3,9,9,9,9,8,4,8,4,32,2,female,1,NA,ethnic to country,,4,bachelors,3,2,2,16,5,5,4,3,6,6,6,6,59,1,23,24,24,31,36
2024-07-30 15:09:33,2024-07-30 15:21:03,0,177.10.255.13,100,690,1,2024-07-30 15:21:04,R_7JLvTD6JRVjdbs5,NA,NA,NA,NA,-2.9216,-41.7391,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Acredito que ultimamente as pessoas acham que quanto mais companhia mais elas podem se sentir felizes ou completas, mas muitas vezes nem se trata de companhias saudáveis. Ficam próximas de outras pessoas apenas para aparentar que não estão sozinhas e sempre acham que precisam postar isso em suas redes sociais. Eu não vejo nenhum problema em estar sozinha às vezes, pois acho importante ficar um pouco só consigo mesma.",21.427,187.764,195.813,5,7,5,7,7,5,6,1,3,3,2,1,2,1,1,4,2,2,5,4,4,2,4,5,2,4,2,4,2,2,6,3,1,4,5,6,9,7,7,9,7,6,7,6,9,9,7,9,8,3,6,9,36,2,female,1,NA,ethnic to country,,4,bachelors,6.16666666666667,3,1,13,7,3,5,3,5,5,5,5,54,3,24,26,26,32,34
2024-07-30 11:40:37,2024-07-30 11:52:10,0,191.251.59.137,100,692,1,2024-07-30 11:52:10,R_8Ec1cpvJ6Sbm5E2,NA,NA,NA,NA,-27.6027,-48.5541,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Acredito que passar tempo sozinho para se esconder de alguem/alguma coisa, não é saudavel. Ser for um período em que se deve pedir ajudar ao inves de se isolar, então também não é saudavel.
É bom ficar sozinho para descansar, ter um tempinho de paz, assistir alguma coisa que só você quer, cozinhar uma coisa boa. Enfim, ficar sozinho quando isso te tras felicidade, daí sim acho que é saudável.",29.644,181.007,181.804,5,7,4,7,5,7,4,2,2,3,2,3,1,3,4,1,3,3,5,5,4,4,5,3,2,5,6,5,5,4,6,6,4,1,6,1,5,9,7,9,7,5,4,5,9,6,3,4,9,5,8,2,34,2,female,1,NA,ethnic to country,,4,bachelors,5.66666666666667,4,4,26,7,3,3,2,5,1,2,3,43,6,29,21,24,30,22
2024-07-30 12:09:17,2024-07-30 12:20:54,0,177.36.116.134,100,696,1,2024-07-30 12:20:55,R_1hW51ERTPUq17Mn,NA,NA,NA,NA,-22.3083,-42.8788,anonymous,EN,,Brazil,0,,1,1,1,1,1,UM TEMP SOZINHO É BOM ATÉ CERTO PONTO POIS PASSAR ALGUMAS HORAS DIAS OU ATÉ SEMANAS AS VEZES É NECESSARIO PARA TER UM TEMPO COM NOS MESMOS POREM QUANDOO JA A GENTE TEM MUITO TEMPO SOZINHO NOS COMEÇAMOS A FICAR DEPRIMIDOS E ISOADOS ,31.083,31.083,143.089,1,7,7,7,7,7,4,2,3,3,3,3,4,1,1,4,1,1,6,6,6,1,1,6,1,6,6,6,6,6,5,6,6,6,6,5,9,9,8,9,9,9,9,1,9,9,9,9,9,9,9,9,27,2,female,1,NA,ethnic to country,,4,bachelors,6.5,1,1,12,8,2,6,6,6,1,1,1,57,1,29,28,36,35,36
2024-07-30 16:13:22,2024-07-30 16:25:02,0,191.193.69.144,100,699,1,2024-07-30 16:25:03,R_5LipFZnChmmI5kT,NA,NA,NA,NA,-25.4202,-49.2762,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Bom, passar um tempo sozinho é necessário para podermos nos conhecer e perceber que nós podemos tomar conta de nós mesmos. Acredito que saber ficar sozinho é essencial para obter um certo grau de felicidade, porém viver a vida completamente sozinho pode causar alguns problemas de personalidade. Acredito que o ideal é ter um equilíbrio entre estar sozinho e viver uma vida sociável. Mas de forma alguma passar um tempo sozinho seja ruim. É bom saber estar sozinho.",29.304,173.564,181.911,4,7,7,7,7,2,3,1,3,1,4,3,3,2,3,3,1,3,4,5,3,4,3,3,3,4,5,3,4,4,5,6,6,5,2,1,5,7,7,8,5,5,7,1,9,9,9,9,8,1,7,7,34,1,male,1,NA,ethnic to country,,3,some college,5.5,2,2,20,5,5,3,4,4,2,3,3,41,2,22,18,23,27,36
2024-07-30 15:13:06,2024-07-30 15:24:48,0,45.236.251.170,100,702,1,2024-07-30 15:24:49,R_6rMJFafbNmHIJyF,NA,NA,NA,NA,-23.6283,-46.6409,anonymous,EN,,Brazil,0,,1,1,1,1,1,"O tempo que alguém passa sozinho é fundamental e essencial para auto reflexão e desenvolvimento pessoal, claro que não podemos viver o tempo sozinho, mas esse tempo com nós mesmos faz bem a nossa saúde emocional.",16.472,22.99,111.69,4,1,3,2,3,4,3,2,2,2,1,1,2,3,3,1,3,3,5,3,4,2,5,5,5,5,5,3,5,5,4,1,3,6,4,6,9,9,9,9,9,7,9,1,9,9,7,9,9,9,9,9,29,2,female,1,NA,ethnic to country,,3,some college,2.66666666666667,3,4,21,6,4,5,2,2,2,2,2,40,1,19,26,36,36,34
2024-07-28 09:32:21,2024-07-28 09:44:05,0,187.19.178.214,100,703,1,2024-07-28 09:44:05,R_5HwBOzXqVSxXYJ3,NA,NA,NA,NA,-7.1712,-34.8617,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Acredito que ficar sozinho se torna algo positivo quando é no sentido de tirar um tempo pra mim mesmo, cuidar de mim, enfim. Colocar os pensamentos em ordem e desenvolver o auto entendimento. E considero como uma experiência negativa quando se torna algo egoísta, que me faça esquecer as pessoas, se tornando um isolamento, e preferindo ficar assim do que com alguém.",0.792,353.196,353.832,19,5,4,4,4,5,5,2,3,1,2,1,4,1,1,4,1,1,4,5,5,2,2,5,2,6,3,6,1,1,2,3,6,6,6,5,9,9,9,9,7,3,3,1,9,9,9,9,6,4,9,9,22,1,male,1,NA,ethnic to country,,3,some college,4.5,1,1,9,6,4,5,5,5,4,6,6,62,1,23,14,28,36,36
2024-07-29 13:28:59,2024-07-29 13:40:47,0,187.180.170.167,100,707,1,2024-07-29 13:40:48,R_3KshUPdUhQjWME1,NA,NA,NA,NA,-23.3558,-47.8563,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Eu sempre tenho companhia, então passar tempo sozinha não é muito comum. Por isso, os momentos que tenho sozinha são muito bons para mim, e tento aproveitar da melhor forma possível para mim, fazendo coisas que eu gosto.
Nesse meu caso, acho bom passar tempo sozinha. 
Para mim, isso é negativo quando se passa sempre o tempo sozinho e ter companhia é um desafio, isso é muito difícil.",25.767,29.9,184.393,3,7,6,6,6,6,4,2,3,3,1,2,2,2,2,4,2,2,5,5,4,2,2,5,2,5,4,5,4,4,5,6,5,3,5,4,9,9,8,9,9,8,8,9,9,9,8,9,9,8,9,9,31,2,female,1,NA,ethnic to country,,3,some college,5.83333333333333,3,1,15,8,2,5,5,5,3,3,3,53,4,29,34,35,35,35
2024-07-27 19:27:04,2024-07-27 19:38:52,0,187.45.55.19,100,708,1,2024-07-27 19:38:53,R_7rPeWuX6y7xqV30,NA,NA,NA,NA,-23.4736,-47.4425,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Considero passar um tempo sozinho.
Além de ser agradável para mim, também possibilita um tempo para reflexão e descanso. 
Mais do que isso, percebo que este tempo sozinho também ajuda a fortalecer as relações pessoais ao longo do tempo. ",10.808,142.264,142.802,11,1,1,1,1,1,1,2,3,3,2,1,4,2,2,4,1,2,5,4,6,1,2,6,1,5,4,6,1,1,6,6,5,2,5,2,5,6,4,6,7,4,4,4,7,7,7,8,5,4,5,6,63,1,male,1,NA,ethnic to country,,4,bachelors,1,1,1,12,8,2,6,5,6,3,6,6,64,5,29,19,20,21,29
2024-07-27 15:51:29,2024-07-27 16:03:27,0,45.226.14.70,100,717,1,2024-07-27 16:03:28,R_2GxstP12yfKyroR,NA,NA,NA,NA,-23.5583,-46.9735,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Sou uma pessoa introvertida, costumo passar bastante tempo sozinho. Acredito que, por ter esse traço de personalidade, não tenho problemas em ficar sozinho e considero isso algo positivo.",24.413,270.449,270.8,6,7,6,7,7,4,6,1,2,1,3,2,1,3,3,2,1,3,5,5,5,2,2,4,3,5,3,5,2,2,4,4,6,2,5,2,9,9,9,8,9,1,1,1,8,8,8,8,9,8,9,9,20,1,male,1,NA,ethnic to country,,3,some college,6.16666666666667,4,3,22,4,6,5,5,4,4,5,5,57,5,26,12,35,35,32
2024-07-28 17:03:46,2024-07-28 17:16:05,0,186.207.57.234,100,738,1,2024-07-28 17:16:06,R_1GDI6nmGVOWuqde,NA,NA,NA,NA,-23.9613,-46.391,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Eu como sou mãe de duas crianças quando eles vão para a escola é o momento que fico sozinha e passo esse tempo para cuidar de mim tanto no físico quanto no mental, pois ser mãe é ser multitarefas. Mas precisamos lembrar que quando a pessoa morre ela morre sozinha então ficar as vezes sozinha e cuidar de si faz bem para a nossa saúde mental. ",7.12,156.093,157.735,6,1,NA,NA,NA,NA,NA,2,3,3,2,2,4,1,1,4,3,1,6,6,6,1,1,6,1,6,1,6,1,1,2,5,4,5,3,2,9,6,9,7,9,7,7,3,9,9,9,9,9,7,9,9,42,2,female,1,NA,ethnic to country,,3,some college,1,1,1,12,8,2,6,6,6,6,6,6,72,2,18,26,34,31,36
2024-07-29 11:23:46,2024-07-29 11:36:10,0,189.33.67.80,100,743,1,2024-07-29 11:36:11,R_62ma570zyaQIGaB,NA,NA,NA,NA,-23.5335,-46.6359,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Acho que ter um tempo sozinho é importante, para estudar, ler e praticar exercícios. Na minha opinião é bem positivo passar algum tempo sozinho para refletir sobre algum ponto da sua vida, mas é negativo quando você não tem ninguém para contar. Na maioria dos casos para mim, é positivo.",7.8,190.643,192.969,11,5,6,5,5,6,7,3,3,1,1,1,4,1,1,4,1,1,6,6,5,2,2,4,1,6,4,6,2,2,5,4,5,4,5,6,9,9,9,8,9,9,6,5,8,9,9,7,9,7,9,9,19,1,male,1,NA,ethnic to country,,3,some college,5.66666666666667,1,1,8,7,3,5,5,6,3,5,5,62,3,28,29,34,35,33
2024-07-27 17:58:38,2024-07-27 18:11:06,0,177.51.254.36,100,747,1,2024-07-27 18:11:06,R_1y8U2NkNGnsK9tl,NA,NA,NA,NA,-12.2337,-39.0656,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Ficar sozinho pode ser uma experiência tanto positiva quanto negativa. Ter um tempo de qualidade sozinho para organizar os pensamentos pode ser muito bom, porém sentir solidão no sentido de achar que ninguém se importa, não haverá suporte para nada, ninguém te ajudara pode ser sim muito ruim",6.852,134.935,138.03,13,5,5,6,4,6,5,2,3,1,3,2,3,2,2,4,3,2,4,4,5,2,2,4,2,5,3,5,3,5,4,3,4,4,5,5,8,7,6,8,6,6,7,4,6,7,8,6,6,6,8,6,36,1,male,1,NA,ethnic to country,,3,some college,5.16666666666667,2,1,17,6,4,5,5,5,4,4,2,52,3,24,23,26,29,27
2024-07-27 19:56:33,2024-07-27 20:09:00,0,169.150.220.171,100,747,1,2024-07-27 20:09:01,R_1gM9vRbMQmfDKw5,NA,NA,NA,NA,-23.5335,-46.6359,anonymous,EN,,Brazil,0,,1,1,1,1,1,"Passar um tempo sozinho não é negativo desse que se tenha uma atividade como jogar.
O tempo sozinho pode relaxar e trazer mais confiança no que se pensa e nas suas ações diante dos outros.
Estar sozinho é positivo, neste sentido, porque não se está trocando a multidão pela solidão. Porém, está se fazendo um enriquecimento pessoal.",2.977,246.697,247.463,7,7,7,7,7,7,7,2,1,3,1,2,3,1,1,4,1,2,4,2,6,4,3,5,4,5,4,3,2,1,3,4,3,5,3,6,5,2,3,7,5,3,4,2,9,8,6,9,8,8,8,7,50,1,male,1,NA,ethnic to country,,4,bachelors,7,2,1,11,6,4,3,4,3,3,5,6,49,2,21,14,31,17,32
