"","date","time","subject","blockcode","trialcode","trialnum","response","latency","imageName","responsetext","scene_category","correct_response","aesthetic_condition","semantic_condition","ImageID","categorization_accuracy"
"15140","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",49,"37",2838,"highways_00463_bottom.png","K","highways","37","bottom","bottom","highways_00463",1
"15141","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",50,"36",2212,"beaches_00575_bottom_inverted.png","J","beaches","36","bottom","bottom_inverted","beaches_00575",1
"15142","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",51,"36",1121,"beaches_20081106_00015_top.png","J","beaches","36","top","top","beaches_20081106_00015",1
"15143","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",52,"38",1054,"mountains_00718_top.png","L","mountains","38","top","top","mountains_00718",1
"15144","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",53,"31",1216,"forests_20081106_00019_top.png","S","forests","31","top","top","forests_20081106_00019",1
"15145","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",54,"32",1233,"city_20081106_00032_bottom.png","D","city","32","bottom","bottom","city_20081106_00032",1
"15146","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",55,"32",724,"city_00663_bottom.png","D","city","32","bottom","bottom","city_00663",1
"15147","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",56,"38",1072,"mountains_00588_top.png","L","mountains","38","top","top","mountains_00588",1
"15148","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",57,"37",1248,"highways_00554_top.png","K","highways","37","top","top","highways_00554",1
"15149","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",58,"36",1497,"beaches_00568_bottom.png","J","beaches","36","bottom","bottom","beaches_00568",1
"15150","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",59,"31",1618,"forests_20081106_00012_top.png","S","forests","31","top","top","forests_20081106_00012",1
"15151","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",60,"33",1141,"offices_00661_bottom.png","F","offices","33","bottom","bottom","offices_00661",1
"15152","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",61,"31",1466,"forests_20081106_00020_top.png","S","forests","31","top","top","forests_20081106_00020",1
"15153","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",62,"37",1091,"highways_20081106_00098_top.png","K","highways","37","top","top","highways_20081106_00098",1
"15154","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",63,"33",1722,"offices_00658_bottom.png","F","offices","33","bottom","bottom","offices_00658",1
"15155","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",64,"32",3385,"beaches_00400_top_inverted.png","D","beaches","36","top","top_inverted","beaches_00400",0
"15156","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",65,"32",2450,"city_20081106_00063_top.png","D","city","32","top","top","city_20081106_00063",1
"15157","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",66,"33",3214,"offices_00675_top.png","F","offices","33","top","top","offices_00675",1
"15158","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",67,"31",1382,"forests_20081106_00016_top.png","S","forests","31","top","top","forests_20081106_00016",1
"15159","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",68,"37",2465,"highways_20081106_00091_bottom.png","K","highways","37","bottom","bottom","highways_20081106_00091",1
"15160","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",69,"38",1197,"mountains_00685_top.png","L","mountains","38","top","top","mountains_00685",1
"15161","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",70,"38",3400,"mountains_20081106_00036_top.png","L","mountains","38","top","top","mountains_20081106_00036",1
"15162","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",71,"32",1504,"city_00532_bottom.png","D","city","32","bottom","bottom","city_00532",1
"15163","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",72,"38",712,"mountains_20081106_00017_top.png","L","mountains","38","top","top","mountains_20081106_00017",1
"15164","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",73,"33",1093,"offices_20081106_00036_bottom.png","F","offices","33","bottom","bottom","offices_20081106_00036",1
"15165","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",74,"38",716,"mountains_20081106_00036_bottom.png","L","mountains","38","bottom","bottom","mountains_20081106_00036",1
"15166","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",75,"32",1201,"city_00626_bottom.png","D","city","32","bottom","bottom","city_00626",1
"15167","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",76,"33",829,"offices_20081106_00072_top.png","F","offices","33","top","top","offices_20081106_00072",1
"15168","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",77,"32",3046,"city_00680_top_inverted.png","D","city","32","top","top_inverted","city_00680",1
"15169","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",78,"33",1876,"offices_20081106_00075_top.png","F","offices","33","top","top","offices_20081106_00075",1
"15170","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",79,"38",909,"mountains_20081106_00075_bottom.png","L","mountains","38","bottom","bottom","mountains_20081106_00075",1
"15171","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",80,"32",4163,"city_00613_bottom.png","D","city","32","bottom","bottom","city_00613",1
"15172","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",81,"36",1862,"beaches_00575_top.png","J","beaches","36","top","top","beaches_00575",1
"15173","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",82,"32",1304,"city_20081106_00066_top.png","D","city","32","top","top","city_20081106_00066",1
"15174","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",83,"36",1120,"beaches_00408_top.png","J","beaches","36","top","top","beaches_00408",1
"15175","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",84,"32",1349,"city_00604_bottom.png","D","city","32","bottom","bottom","city_00604",1
"15176","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",85,"32",1283,"city_00599_top.png","D","city","32","top","top","city_00599",1
"15177","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",86,"32",922,"city_20081106_00028_top.png","D","city","32","top","top","city_20081106_00028",1
"15178","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",87,"33",1968,"offices_00675_bottom.png","F","offices","33","bottom","bottom","offices_00675",1
"15179","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",88,"37",1390,"highways_00501_top.png","K","highways","37","top","top","highways_00501",1
"15180","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",89,"32",4407,"city_20081106_00066_bottom.png","D","city","32","bottom","bottom","city_20081106_00066",1
"15181","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",90,"31",1401,"forests_20081106_00028_top.png","S","forests","31","top","top","forests_20081106_00028",1
"15182","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",91,"37",3596,"highways_00616_bottom.png","K","highways","37","bottom","bottom","highways_00616",1
"15183","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",92,"37",942,"highways_00541_bottom.png","K","highways","37","bottom","bottom","highways_00541",1
"15184","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",93,"31",2514,"forests_00719_top.png","S","forests","31","top","top","forests_00719",1
"15185","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",94,"31",891,"forests_20081106_00026_top.png","S","forests","31","top","top","forests_20081106_00026",1
"15186","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",95,"38",3258,"mountains_20081106_00023_top.png","L","mountains","38","top","top","mountains_20081106_00023",1
"15187","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",96,"38",2015,"mountains_00591_top.png","L","mountains","38","top","top","mountains_00591",1
"15188","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",97,"37",1156,"highways_00585_bottom.png","K","highways","37","bottom","bottom","highways_00585",1
"15189","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",98,"31",1953,"forests_20081106_00026_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00026",1
"15190","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",99,"31",2927,"mountains_00752_bottom.png","S","mountains","38","bottom","bottom","mountains_00752",0
"15191","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",100,"37",927,"highways_00554_bottom.png","K","highways","37","bottom","bottom","highways_00554",1
"15192","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",101,"31",1261,"forests_20081106_00032_bottom_inverted.png","S","forests","31","bottom","bottom_inverted","forests_20081106_00032",1
"15193","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",102,"31",3138,"highways_00440_bottom.png","S","highways","37","bottom","bottom","highways_00440",0
"15194","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",103,"33",792,"offices_20081106_00061_bottom.png","F","offices","33","bottom","bottom","offices_20081106_00061",1
"15195","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",104,"31",4992,"mountains_00703_bottom.png","S","mountains","38","bottom","bottom","mountains_00703",0
"15196","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",105,"33",813,"offices_20081106_00076_bottom.png","F","offices","33","bottom","bottom","offices_20081106_00076",1
"15197","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",106,"32",3549,"highways_00577_top.png","D","highways","37","top","top","highways_00577",0
"15198","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",107,"37",1168,"highways_00600_bottom.png","K","highways","37","bottom","bottom","highways_00600",1
"15199","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",108,"32",2796,"beaches_20081106_00047_top.png","D","beaches","36","top","top","beaches_20081106_00047",0
"15200","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",109,"37",1116,"highways_20081106_00100_top.png","K","highways","37","top","top","highways_20081106_00100",1
"15201","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",110,"32",1049,"city_00543_top.png","D","city","32","top","top","city_00543",1
"15202","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",111,"31",1130,"forests_00719_bottom.png","S","forests","31","bottom","bottom","forests_00719",1
"15203","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",112,"37",904,"highways_00482_bottom.png","K","highways","37","bottom","bottom","highways_00482",1
"15204","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",113,"37",1166,"highways_00616_top_inverted.png","K","highways","37","top","top_inverted","highways_00616",1
"15205","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",114,"31",961,"forests_20081106_00019_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00019",1
"15206","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",115,"33",1197,"offices_00667_bottom.png","F","offices","33","bottom","bottom","offices_00667",1
"15207","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",116,"36",2969,"beaches_20081106_00047_bottom.png","J","beaches","36","bottom","bottom","beaches_20081106_00047",1
"15208","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",117,"36",1233,"beaches_00488_top.png","J","beaches","36","top","top","beaches_00488",1
"15209","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",118,"33",883,"offices_20081106_00061_top.png","F","offices","33","top","top","offices_20081106_00061",1
"15210","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",119,"31",1266,"forests_20081106_00010_top.png","S","forests","31","top","top","forests_20081106_00010",1
"15211","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",120,"36",1298,"beaches_20081106_00009_bottom.png","J","beaches","36","bottom","bottom","beaches_20081106_00009",1
"15212","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",121,"31",889,"forests_20081106_00014_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00014",1
"15213","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",122,"36",1369,"beaches_20081106_00052_bottom.png","J","beaches","36","bottom","bottom","beaches_20081106_00052",1
"15214","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",123,"37",2118,"highways_00493_bottom.png","K","highways","37","bottom","bottom","highways_00493",1
"15215","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",124,"36",1045,"beaches_00408_bottom.png","J","beaches","36","bottom","bottom","beaches_00408",1
"15216","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",125,"32",998,"city_00680_bottom.png","D","city","32","bottom","bottom","city_00680",1
"15217","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",126,"31",680,"forests_20081106_00013_top.png","S","forests","31","top","top","forests_20081106_00013",1
"15218","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",127,"33",832,"offices_20081106_00038_bottom.png","F","offices","33","bottom","bottom","offices_20081106_00038",1
"15219","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",128,"32",1088,"city_00626_top.png","D","city","32","top","top","city_00626",1
"15220","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",129,"37",1128,"highways_00438_top.png","K","highways","37","top","top","highways_00438",1
"15221","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",130,"31",954,"forests_00746_top.png","S","forests","31","top","top","forests_00746",1
"15222","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",131,"36",1072,"beaches_20081106_00048_bottom.png","J","beaches","36","bottom","bottom","beaches_20081106_00048",1
"15223","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",132,"33",776,"offices_00677_bottom.png","F","offices","33","bottom","bottom","offices_00677",1
"15224","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",133,"37",2115,"highways_00440_top.png","K","highways","37","top","top","highways_00440",1
"15225","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",134,"33",923,"offices_20081106_00087_bottom.png","F","offices","33","bottom","bottom","offices_20081106_00087",1
"15226","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",135,"38",2960,"mountains_20081106_00070_bottom.png","L","mountains","38","bottom","bottom","mountains_20081106_00070",1
"15227","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",136,"32",945,"city_00625_top.png","D","city","32","top","top","city_00625",1
"15228","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",137,"36",1733,"beaches_00471_bottom.png","J","beaches","36","bottom","bottom","beaches_00471",1
"15229","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",138,"33",1005,"offices_20081106_00011_bottom.png","F","offices","33","bottom","bottom","offices_20081106_00011",1
"15230","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",139,"37",1008,"highways_00438_bottom.png","K","highways","37","bottom","bottom","highways_00438",1
"15231","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",140,"33",865,"offices_00659_top.png","F","offices","33","top","top","offices_00659",1
"15232","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",141,"38",867,"mountains_00658_top.png","L","mountains","38","top","top","mountains_00658",1
"15233","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",142,"38",1272,"mountains_20081106_00023_bottom.png","L","mountains","38","bottom","bottom","mountains_20081106_00023",1
"15234","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",143,"33",778,"offices_00671_top.png","F","offices","33","top","top","offices_00671",1
"15235","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",144,"38",612,"mountains_00735_top.png","L","mountains","38","top","top","mountains_00735",1
"15236","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",145,"38",1493,"mountains_20081106_00075_top.png","L","mountains","38","top","top","mountains_20081106_00075",1
"15237","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",146,"37",909,"highways_00555_bottom.png","K","highways","37","bottom","bottom","highways_00555",1
"15238","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",147,"36",2075,"beaches_00491_top.png","J","beaches","36","top","top","beaches_00491",1
"15239","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",148,"32",982,"city_00614_bottom.png","D","city","32","bottom","bottom","city_00614",1
"15240","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",149,"31",698,"forests_20081106_00063_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00063",1
"15241","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",150,"33",783,"offices_20081106_00075_bottom.png","F","offices","33","bottom","bottom","offices_20081106_00075",1
"15242","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",151,"36",1129,"beaches_00400_bottom_inverted.png","J","beaches","36","bottom","bottom_inverted","beaches_00400",1
"15243","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",152,"33",607,"offices_00658_top.png","F","offices","33","top","top","offices_00658",1
"15244","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",153,"31",720,"forests_20081106_00052_top.png","S","forests","31","top","top","forests_20081106_00052",1
"15245","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",154,"32",638,"city_00646_bottom.png","D","city","32","bottom","bottom","city_00646",1
"15246","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",155,"32",1614,"beaches_00412_bottom_inverted.png","D","beaches","36","bottom","bottom_inverted","beaches_00412",0
"15247","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",156,"38",1065,"mountains_00658_bottom.png","L","mountains","38","bottom","bottom","mountains_00658",1
"15248","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",157,"36",985,"beaches_00433_bottom.png","J","beaches","36","bottom","bottom","beaches_00433",1
"15249","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",158,"32",637,"city_00619_top.png","D","city","32","top","top","city_00619",1
"15250","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",159,"36",909,"beaches_20081106_00053_bottom.png","J","beaches","36","bottom","bottom","beaches_20081106_00053",1
"15251","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",160,"38",1251,"mountains_20081106_00069_top.png","L","mountains","38","top","top","mountains_20081106_00069",1
"15252","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",161,"32",604,"city_00613_top.png","D","city","32","top","top","city_00613",1
"15253","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",162,"37",670,"beaches_20081106_00021_top.png","K","beaches","36","top","top","beaches_20081106_00021",0
"15254","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",163,"37",781,"highways_00501_bottom.png","K","highways","37","bottom","bottom","highways_00501",1
"15255","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",164,"36",1128,"beaches_00565_top.png","J","beaches","36","top","top","beaches_00565",1
"15256","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",165,"31",749,"forests_20081106_00009_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00009",1
"15257","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",166,"32",737,"city_00619_bottom.png","D","city","32","bottom","bottom","city_00619",1
"15258","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",167,"32",1134,"city_00663_top.png","D","city","32","top","top","city_00663",1
"15259","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",168,"36",1299,"beaches_20081106_00053_top.png","J","beaches","36","top","top","beaches_20081106_00053",1
"15260","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",169,"31",650,"forests_20081106_00032_top.png","S","forests","31","top","top","forests_20081106_00032",1
"15261","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",170,"37",1018,"highways_00516_bottom.png","K","highways","37","bottom","bottom","highways_00516",1
"15262","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",171,"38",684,"mountains_00709_top.png","L","mountains","38","top","top","mountains_00709",1
"15263","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",172,"31",626,"forests_20081106_00018_top.png","S","forests","31","top","top","forests_20081106_00018",1
"15264","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",173,"31",1234,"mountains_00735_bottom.png","S","mountains","38","bottom","bottom","mountains_00735",0
"15265","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",174,"33",773,"offices_00667_top.png","F","offices","33","top","top","offices_00667",1
"15266","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",175,"31",1032,"forests_20081106_00014_top_inverted.png","S","forests","31","top","top_inverted","forests_20081106_00014",1
"15267","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",176,"33",1904,"offices_20081106_00062_top.png","F","offices","33","top","top","offices_20081106_00062",1
"15268","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",177,"36",1681,"beaches_00400_bottom.png","J","beaches","36","bottom","bottom","beaches_00400",1
"15269","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",178,"37",1194,"highways_00549_top.png","K","highways","37","top","top","highways_00549",1
"15270","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",179,"36",1374,"beaches_20081106_00048_top_inverted.png","J","beaches","36","top","top_inverted","beaches_20081106_00048",1
"15271","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",180,"33",2410,"offices_00664_bottom.png","F","offices","33","bottom","bottom","offices_00664",1
"15272","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",181,"32",1840,"city_00660_top.png","D","city","32","top","top","city_00660",1
"15273","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",182,"33",754,"offices_00677_top.png","F","offices","33","top","top","offices_00677",1
"15274","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",183,"37",1918,"highways_20081106_00098_bottom.png","K","highways","37","bottom","bottom","highways_20081106_00098",1
"15275","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",184,"36",3486,"beaches_00412_top.png","J","beaches","36","top","top","beaches_00412",1
"15276","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",185,"31",5178,"city_20081106_00017_top.png","S","city","32","top","top","city_20081106_00017",0
"15277","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",186,"36",1511,"beaches_00412_top_inverted.png","J","beaches","36","top","top_inverted","beaches_00412",1
"15278","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",187,"31",878,"forests_20081106_00088_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00088",1
"15279","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",188,"31",1525,"forests_20081106_00033_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00033",1
"15280","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",189,"38",668,"mountains_20081106_00096_bottom.png","L","mountains","38","bottom","bottom","mountains_20081106_00096",1
"15281","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",190,"32",1635,"highways_20081106_00024_bottom.png","D","highways","37","bottom","bottom","highways_20081106_00024",0
"15282","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",191,"37",1094,"highways_20081106_00094_top.png","K","highways","37","top","top","highways_20081106_00094",1
"15283","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",192,"38",1100,"mountains_00668_bottom.png","L","mountains","38","bottom","bottom","mountains_00668",1
"15284","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",193,"38",2010,"mountains_20081106_00096_top.png","L","mountains","38","top","top","mountains_20081106_00096",1
"15285","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",194,"32",1097,"city_00660_bottom.png","D","city","32","bottom","bottom","city_00660",1
"15286","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",195,"36",2388,"beaches_00503_top.png","J","beaches","36","top","top","beaches_00503",1
"15287","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",196,"38",1472,"mountains_20081106_00049_top.png","L","mountains","38","top","top","mountains_20081106_00049",1
"15288","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",197,"32",673,"offices_20081106_00024_top.png","D","offices","33","top","top","offices_20081106_00024",0
"15289","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",198,"31",1208,"forests_20081106_00015_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00015",1
"15290","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",199,"36",1467,"beaches_00408_bottom_inverted.png","J","beaches","36","bottom","bottom_inverted","beaches_00408",1
"15291","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",200,"31",2115,"forests_20081106_00011_top.png","S","forests","31","top","top","forests_20081106_00011",1
"15292","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",201,"37",693,"highways_00516_top.png","K","highways","37","top","top","highways_00516",1
"15293","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",202,"32",1571,"highways_00478_top.png","D","highways","37","top","top","highways_00478",0
"15294","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",203,"31",1889,"forests_20081106_00088_top.png","S","forests","31","top","top","forests_20081106_00088",1
"15295","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",204,"37",1049,"highways_00541_top.png","K","highways","37","top","top","highways_00541",1
"15296","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",205,"37",3537,"highways_20081106_00047_bottom.png","K","highways","37","bottom","bottom","highways_20081106_00047",1
"15297","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",206,"31",1147,"forests_20081106_00015_top.png","S","forests","31","top","top","forests_20081106_00015",1
"15298","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",207,"33",593,"offices_00660_top.png","F","offices","33","top","top","offices_00660",1
"15299","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",208,"38",730,"mountains_20081106_00094_bottom.png","L","mountains","38","bottom","bottom","mountains_20081106_00094",1
"15300","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",209,"31",695,"forests_20081106_00026_bottom_inverted.png","S","forests","31","bottom","bottom_inverted","forests_20081106_00026",1
"15301","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",210,"31",653,"forests_20081106_00028_bottom.png","S","forests","31","bottom","bottom","forests_20081106_00028",1
"15302","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",211,"37",1197,"highways_00468_bottom.png","K","highways","37","bottom","bottom","highways_00468",1
"15303","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",212,"37",2440,"highways_00616_bottom_inverted.png","K","highways","37","bottom","bottom_inverted","highways_00616",1
"15304","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",213,"36",2308,"beaches_00437_top_inverted.png","J","beaches","36","top","top_inverted","beaches_00437",1
"15305","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",214,"36",1925,"beaches_00400_top.png","J","beaches","36","top","top","beaches_00400",1
"15306","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",215,"38",1421,"mountains_00685_bottom.png","L","mountains","38","bottom","bottom","mountains_00685",1
"15307","2023-04-09","20:06:31","615b30431850ae816196b924","categorize","categorize",216,"33",552,"offices_00659_bottom.png","F","offices","33","bottom","bottom","offices_00659",1
