"StartDate","EndDate","Status","IPAddress","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","surveyor_id","MAT","Q3","Refused"
"2022-11-30 14:18:34","2022-11-30 14:20:37","Offline","92.184.105.35","100","122","True","2022-11-30 18:00:26","R_eHcO18S3xHATP2S",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-11-30 14:20:40","2022-11-30 14:30:30","Offline","92.184.105.35","100","589","True","2022-11-30 18:00:48","R_ogoqTj8Ts33NBty",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-11-30 12:04:46","2022-11-30 14:36:29","Offline","92.184.105.35","100","9102","True","2022-11-30 18:00:51","R_8dpzsJAlxfJAjxE",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-11-30 14:37:13","2022-11-30 14:46:55","Offline","92.184.105.35","100","582","True","2022-11-30 18:00:56","R_hT824KSRqCUmOLk",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-11-30 14:47:34","2022-11-30 14:56:39","Offline","92.184.105.35","100","544","True","2022-11-30 18:00:59","R_0fEMoKQiedDCgND",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-11-30 14:56:43","2022-11-30 15:08:07","Offline","92.184.105.35","100","683","True","2022-11-30 18:01:02","R_drH7wEIqJEmAikk",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-11-30 15:09:54","2022-11-30 15:23:27","Offline","92.184.105.35","100","813","True","2022-11-30 18:01:05","R_3MjYPXu8QHbhELu",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-11-30 15:39:10","2022-11-30 15:51:19","Offline","92.184.105.35","100","728","True","2022-11-30 18:01:08","R_60yhp78DxVRVNho",NA,NA,NA,NA,"48.8611","2.3269",NA,"EN","Laure","Debré","Je consens à participer à la recherche",0
"2022-12-01 09:51:00","2022-12-01 10:06:20","Offline","195.220.213.14","100","919","True","2022-12-01 14:38:24","R_2EuDFqry11WllaM",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","Bichat","Je consens à participer à la recherche",0
"2022-12-01 10:07:12","2022-12-01 10:34:53","Offline","195.220.213.14","100","1661","True","2022-12-01 14:38:29","R_8shgOS8GxB24aVG",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","Bichat","Je consens à participer à la recherche",0
"2022-12-01 10:48:23","2022-12-01 10:50:46","Offline","195.220.213.14","100","143","True","2022-12-01 14:38:35","R_mvYy6rMEiRoqIPj",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","Bichat","Ne remplit pas les critères",0
"2022-12-01 10:51:00","2022-12-01 11:05:40","Offline","195.220.213.14","100","880","True","2022-12-01 14:38:40","R_ggyPApjJprosebF",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","Bichat","Je consens à participer à la recherche",0
"2022-12-01 10:35:01","2022-12-01 11:35:38","Offline","195.220.213.14","100","3636","True","2022-12-01 14:38:42","R_cNtWxj8VJUObX9L",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","Bichat","Je consens à participer à la recherche",0
"2022-12-01 11:05:56","2022-12-01 11:37:52","Offline","195.220.213.14","100","1916","True","2022-12-01 14:38:43","R_2UsRnu7egwZkuQN",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Soda Mariyame","Bichat","Je consens à participer à la recherche",0
"2022-12-01 09:31:57","2022-12-01 09:47:35","Offline","176.132.224.194","100","938","True","2022-12-01 17:16:12","R_d9E5OuQp4W8HiVy",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 10:11:06","2022-12-01 10:27:38","Offline","176.132.224.194","100","991","True","2022-12-01 17:16:14","R_5RsDDapWQ66vNK8",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 10:29:36","2022-12-01 10:45:05","Offline","176.132.224.194","100","928","True","2022-12-01 17:16:15","R_8BEPwCkvMHfw8Ge",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 10:53:33","2022-12-01 11:07:09","Offline","176.132.224.194","100","816","True","2022-12-01 17:16:17","R_owHe1rI3YUtSVml",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 10:45:07","2022-12-01 11:22:33","Offline","176.132.224.194","100","2245","True","2022-12-01 17:16:18","R_ma01tzcTq5pIIBq",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 12:03:03","2022-12-01 12:03:09","Offline","176.132.224.194","100","6","True","2022-12-01 17:16:18","R_haXXqRmrmx8cKzu",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je refuse",1
"2022-12-01 12:03:11","2022-12-01 12:03:17","Offline","176.132.224.194","100","5","True","2022-12-01 17:16:19","R_ghvQ0VVxOx3ZkT7",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je refuse",1
"2022-12-01 12:12:45","2022-12-01 12:23:01","Offline","176.132.224.194","100","615","True","2022-12-01 17:16:20","R_blVWoyBaIwoScTu",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 14:00:28","2022-12-01 14:14:00","Offline","176.132.224.194","100","812","True","2022-12-01 17:16:21","R_hb5CCmGTuiipGZw",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 14:14:50","2022-12-01 14:45:02","Offline","176.132.224.194","100","1812","True","2022-12-01 17:16:23","R_gapONEcCOtPgy7h",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 14:59:14","2022-12-01 15:00:07","Offline","176.132.224.194","100","53","True","2022-12-01 17:16:25","R_hvOXIWowaQvcemn",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je refuse",1
"2022-12-01 15:29:22","2022-12-01 15:38:22","Offline","176.132.224.194","100","540","True","2022-12-01 17:16:26","R_kEqOevFy6bv4aG0",NA,NA,NA,NA,"48.7688","2.3536",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-01 09:44:12","2022-12-01 09:57:02","Offline","79.92.209.55","100","769","True","2022-12-01 17:18:35","R_2ClbzkEaDK8Qgob",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 10:01:44","2022-12-01 10:11:52","Offline","79.92.209.55","100","608","True","2022-12-01 17:18:40","R_54Tul2nbxWrb6DW",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 10:23:04","2022-12-01 10:23:45","Offline","79.92.209.55","100","41","True","2022-12-01 17:18:46","R_2v6V9c04nacOMLO",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 10:48:17","2022-12-01 11:00:36","Offline","79.92.209.55","100","738","True","2022-12-01 17:18:48","R_3coJNfQ0RcE96So",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 11:08:27","2022-12-01 11:09:49","Offline","79.92.209.55","100","82","True","2022-12-01 17:18:49","R_bVv2rgQfqSqhSlx",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 10:11:55","2022-12-01 11:49:20","Offline","79.92.209.55","100","5844","True","2022-12-01 17:18:50","R_m1V3hW7u87irIdD",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 12:13:51","2022-12-01 12:28:55","Offline","79.92.209.55","100","904","True","2022-12-01 17:18:51","R_7xnXKeHQJPbhLBC",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 13:58:52","2022-12-01 14:09:26","Offline","79.92.209.55","100","634","True","2022-12-01 17:18:52","R_08UahCQ5NPXZTrs",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 14:09:29","2022-12-01 14:18:25","Offline","79.92.209.55","100","535","True","2022-12-01 17:18:53","R_kIkqObOkVSVazvs",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 14:26:32","2022-12-01 14:26:55","Offline","79.92.209.55","100","23","True","2022-12-01 17:18:54","R_4VbTKsNhhMC6Rju",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 14:30:19","2022-12-01 14:41:59","Offline","79.92.209.55","100","699","True","2022-12-01 17:18:55","R_hHJGmESrmELg88m",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 14:42:02","2022-12-01 14:54:44","Offline","79.92.209.55","100","761","True","2022-12-01 17:18:56","R_emNdx1ZLXUeaoYm",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 14:54:48","2022-12-01 15:06:38","Offline","79.92.209.55","100","709","True","2022-12-01 17:18:57","R_fk7ns2qZuJ00ISu",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 15:06:41","2022-12-01 15:21:11","Offline","79.92.209.55","100","870","True","2022-12-01 17:18:58","R_8cBDad2Vo8zDhPp",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 15:45:25","2022-12-01 16:02:23","Offline","79.92.209.55","100","1017","True","2022-12-01 17:18:59","R_aSdEWv7w9MXkTQS",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 16:02:27","2022-12-01 16:16:42","Offline","79.92.209.55","100","855","True","2022-12-01 17:19:01","R_mg88f8XItw9RDAC",NA,NA,NA,NA,"48.7709","2.4156",NA,"EN","Manon","Créteil","Je consens à participer à la recherche",0
"2022-12-01 09:31:29","2022-12-01 09:44:27","Offline","78.196.31.86","100","777","True","2022-12-01 17:37:36","R_eRVXQBv2OYmgFPk",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 09:44:30","2022-12-01 09:45:37","Offline","78.196.31.86","100","67","True","2022-12-01 17:37:37","R_893vEfGVLT7BuIp",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je refuse",1
"2022-12-01 10:04:37","2022-12-01 10:04:47","Offline","78.196.31.86","100","10","True","2022-12-01 17:37:38","R_05HEauwaiHX05bC",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-01 10:04:49","2022-12-01 10:05:48","Offline","78.196.31.86","100","59","True","2022-12-01 17:37:38","R_6MZERtgj3AVTsS1",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je refuse",1
"2022-12-01 10:05:51","2022-12-01 10:06:50","Offline","78.196.31.86","100","59","True","2022-12-01 17:37:39","R_n8YUImXXpRrrtPl",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je refuse",1
"2022-12-01 10:06:59","2022-12-01 10:21:01","Offline","78.196.31.86","100","841","True","2022-12-01 17:37:40","R_3eK653fw7xLsYNG",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 10:21:03","2022-12-01 10:21:18","Offline","78.196.31.86","100","14","True","2022-12-01 17:37:41","R_jgmxA1lzPhU4Kze",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je refuse",1
"2022-12-01 10:21:20","2022-12-01 10:32:54","Offline","78.196.31.86","100","693","True","2022-12-01 17:37:42","R_5Y99DFCaiZrCazM",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 10:33:17","2022-12-01 10:33:22","Offline","78.196.31.86","100","4","True","2022-12-01 17:37:43","R_6ikhL0VwpjKfGN9",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-01 10:33:24","2022-12-01 10:46:59","Offline","78.196.31.86","100","814","True","2022-12-01 17:37:44","R_7N395MRVZVeDZzN",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 10:58:55","2022-12-01 11:16:25","Offline","78.196.31.86","100","1050","True","2022-12-01 17:37:44","R_7qSlxKHThfstCCm",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je refuse",1
"2022-12-01 11:16:29","2022-12-01 11:17:35","Offline","78.196.31.86","100","66","True","2022-12-01 17:37:45","R_4diixOK7mJct6kO",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-01 11:18:05","2022-12-01 11:35:47","Offline","78.196.31.86","100","1061","True","2022-12-01 17:37:46","R_f8OwKYTBctpWnY3",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 11:36:31","2022-12-01 11:58:59","Offline","78.196.31.86","100","1348","True","2022-12-01 17:37:47","R_msTrHcSRXqYncG9",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 11:59:02","2022-12-01 12:41:09","Offline","78.196.31.86","100","2526","True","2022-12-01 17:37:48","R_gvdZmifqBupJ79c",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 12:41:16","2022-12-01 12:41:39","Offline","78.196.31.86","100","23","True","2022-12-01 17:37:49","R_d8yjMTUxoC1RyIe",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-01 12:41:42","2022-12-01 12:53:47","Offline","78.196.31.86","100","724","True","2022-12-01 17:37:50","R_lMMOo3N8gcYCS2X",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 14:11:25","2022-12-01 14:41:30","Offline","78.196.31.86","100","1805","True","2022-12-01 17:37:51","R_4JUN8rUb6WBuZbU",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 14:41:34","2022-12-01 14:54:42","Offline","78.196.31.86","100","788","True","2022-12-01 17:37:52","R_j1wAxzEjSwLHWZt",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 14:55:48","2022-12-01 14:56:48","Offline","78.196.31.86","100","59","True","2022-12-01 17:37:53","R_iLJmaRL0eUySk25",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-01 15:06:40","2022-12-01 15:25:25","Offline","78.196.31.86","100","1124","True","2022-12-01 17:37:54","R_ke2mkAaLhqr00WM",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 15:25:29","2022-12-01 15:41:40","Offline","78.196.31.86","100","970","True","2022-12-01 17:37:55","R_idHcyYrYZOI0KBJ",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-01 15:41:55","2022-12-01 15:53:22","Offline","78.196.31.86","100","686","True","2022-12-01 17:37:56","R_1Kzg4DzFGoGKcpd",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-01 17:32:12","2022-12-01 17:51:34","IP Address","176.132.224.194","100","1161","True","2022-12-01 17:51:34","R_6PfHMIuqRoYnWGB",NA,NA,NA,NA,"48.7688","2.3536","anonymous","EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 09:57:56","2022-12-02 10:17:00","Offline","37.171.224.19","100","1144","True","2022-12-02 14:34:34","R_d5Ussj76V3FCKUb",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 10:17:03","2022-12-02 10:29:43","Offline","37.171.224.19","100","759","True","2022-12-02 14:34:38","R_15Ghx1mGElb3mEH",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 10:42:10","2022-12-02 10:54:07","Offline","37.171.224.19","100","716","True","2022-12-02 14:34:40","R_42WxdrRvujkcGJ8",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 10:29:47","2022-12-02 11:02:39","Offline","37.171.224.19","100","1972","True","2022-12-02 14:34:41","R_6yf6SiEMPr82rZK",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 11:03:37","2022-12-02 11:14:53","Offline","37.171.224.19","100","675","True","2022-12-02 14:34:43","R_nSS6Mp4oRS0Ukyi",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 11:15:47","2022-12-02 11:16:13","Offline","37.171.224.19","100","25","True","2022-12-02 14:34:46","R_kfmTLGz7dsRECXE",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 11:16:14","2022-12-02 11:27:32","Offline","37.171.224.19","100","677","True","2022-12-02 14:34:51","R_98WQQlYzlJeJnQc",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 11:28:10","2022-12-02 11:52:32","Offline","37.171.224.19","100","1462","True","2022-12-02 14:34:53","R_dafC6X1mAbF9UuA",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 11:36:41","2022-12-02 11:59:35","Offline","37.171.224.19","100","1374","True","2022-12-02 14:34:56","R_57onIYRO6P7tgQX",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 12:02:44","2022-12-02 12:12:55","Offline","37.171.224.19","100","610","True","2022-12-02 14:35:00","R_hdEmD7M5jZwsS3v",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je consens à participer à la recherche",0
"2022-12-02 12:12:58","2022-12-02 12:13:11","Offline","37.171.224.19","100","12","True","2022-12-02 14:35:02","R_b3U0WDvWmHnXhYg",NA,NA,NA,NA,"48.8582","2.3387",NA,"EN","Laudine","Bichat","Je refuse",1
"2022-12-02 09:46:34","2022-12-02 09:52:10","Offline","93.22.151.186","100","335","True","2022-12-02 18:03:39","R_3BYB6rPcMEQ3OlJ",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 10:11:21","2022-12-02 10:22:26","Offline","93.22.151.186","100","664","True","2022-12-02 18:03:42","R_nwifEj7f9cSfMIk",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 10:27:38","2022-12-02 10:28:57","Offline","93.22.151.186","100","79","True","2022-12-02 18:03:44","R_evEujZTB2S3LbrL",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 09:52:13","2022-12-02 10:33:02","Offline","93.22.151.186","100","2448","True","2022-12-02 18:03:46","R_4oL12BOD5suDCFd",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 10:34:36","2022-12-02 11:14:42","Offline","93.22.151.186","100","2406","True","2022-12-02 18:03:50","R_3DgOMaMT17vzga2",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 11:20:06","2022-12-02 11:30:20","Offline","93.22.151.186","100","614","True","2022-12-02 18:03:53","R_aq9QkSbBsn0hdvF",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 13:34:24","2022-12-02 14:00:06","Offline","93.22.151.186","100","1541","True","2022-12-02 18:03:55","R_4XIMyDQZLBhyDTu",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 13:42:30","2022-12-02 14:11:34","Offline","93.22.151.186","100","1743","True","2022-12-02 18:03:57","R_9cmmfRERAxzsRdM",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 14:16:32","2022-12-02 14:33:20","Offline","93.22.151.186","100","1007","True","2022-12-02 18:03:58","R_aCXTORJPoayDUpz",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 14:40:51","2022-12-02 14:42:04","Offline","93.22.151.186","100","72","True","2022-12-02 18:04:00","R_jrsEChdWMKnSGlQ",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 14:56:10","2022-12-02 14:57:17","Offline","93.22.151.186","100","66","True","2022-12-02 18:04:01","R_7fBkfYY8UH8S4AU",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 15:12:34","2022-12-02 15:27:21","Offline","93.22.151.186","100","887","True","2022-12-02 18:04:03","R_g4AayQXYUSPZXMy",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 15:27:25","2022-12-02 15:44:44","Offline","93.22.151.186","100","1038","True","2022-12-02 18:04:05","R_84Xnb2ghirIP7ob",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 15:58:56","2022-12-02 16:13:47","Offline","93.22.151.186","100","890","True","2022-12-02 18:04:07","R_6UYLwEcqqYjWrOi",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Manon","KB","Je consens à participer à la recherche",0
"2022-12-02 09:38:55","2022-12-02 09:40:51","Offline","78.196.31.86","100","115","True","2022-12-02 21:00:23","R_aF2miBUTddrsXYF",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-02 09:49:26","2022-12-02 10:00:54","Offline","78.196.31.86","100","687","True","2022-12-02 21:00:25","R_0ku7dBYUXiNGA93",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 10:01:37","2022-12-02 10:18:41","Offline","78.196.31.86","100","1023","True","2022-12-02 21:00:27","R_mhxA5wYfDosz0Ir",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 10:18:45","2022-12-02 10:29:20","Offline","78.196.31.86","100","635","True","2022-12-02 21:00:29","R_n9itChseTMC08iq",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 10:29:23","2022-12-02 10:30:50","Offline","78.196.31.86","100","86","True","2022-12-02 21:00:30","R_nrXsBApoR7P0Fyh",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-02 10:30:55","2022-12-02 10:31:02","Offline","78.196.31.86","100","7","True","2022-12-02 21:00:31","R_24116qa3qZtR42j",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-02 10:31:06","2022-12-02 10:46:47","Offline","78.196.31.86","100","940","True","2022-12-02 21:00:32","R_gr40Ja5a5q05ibW",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 10:46:49","2022-12-02 10:59:19","Offline","78.196.31.86","100","749","True","2022-12-02 21:00:36","R_5V84FH7BV7TC7t8",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 10:59:23","2022-12-02 10:59:43","Offline","78.196.31.86","100","20","True","2022-12-02 21:00:39","R_kMZY1emT3NT2vt6",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-02 10:59:54","2022-12-02 10:59:59","Offline","78.196.31.86","100","5","True","2022-12-02 21:00:41","R_dnZ2sqPqtmHC7XP",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-02 11:08:46","2022-12-02 11:21:13","Offline","78.196.31.86","100","746","True","2022-12-02 21:00:42","R_ckG6TrWbI2T2eeE",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 11:00:02","2022-12-02 11:26:27","Offline","78.196.31.86","100","1585","True","2022-12-02 21:00:54","R_8qrOQodDO0vqdHT",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 11:36:38","2022-12-02 11:36:44","Offline","78.196.31.86","100","5","True","2022-12-02 21:00:55","R_mU2UkqzXahXsjVI",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
"2022-12-02 11:46:49","2022-12-02 12:04:14","Offline","78.196.31.86","100","1044","True","2022-12-02 21:00:55","R_7nOf69IQvjqQkwR",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 12:29:40","2022-12-02 12:41:07","Offline","78.196.31.86","100","686","True","2022-12-02 21:00:57","R_8uXA5BfydTimfjW",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Je consens à participer à la recherche",0
"2022-12-02 12:41:10","2022-12-02 12:42:47","Offline","78.196.31.86","100","96","True","2022-12-02 21:00:58","R_e9VB9gfft3ZLKTP",NA,NA,NA,NA,"48.8323","2.4075",NA,"EN","Clélie","Tenon","Ne remplit pas les critères",0
