StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,KnowlingShareFalse,Random,Google,Comments,random,confirmCode
12/1/20 12:22,12/1/20 12:28,0,100,360,1,12/1/20 12:28,cat,2.87,5.754,6.479,3,4,1,3.593,7.11,8.318,4,5,1,4.001,4.956,6.346,2,6,1,4.686,7.955,9.412,2,5,1,9.69,12.465,14.781,2,3,1,5.915,7.754,8.795,2,2,1,3.737,6.044,8.144,2,6,1,43.998,45.369,46.371,2,3,1,3.42,6.592,8.508,4,1,1,7.655,10.075,11.373,4,1,1,5.716,7.857,9.101,2,1,1,3.36,5.708,6.856,3,1,1,7.432,8.74,10.248,2,1,1,7.271,11.828,12.771,4,2,1,5.406,6.5,7.514,2,3,1,4.745,5.458,6.998,2,1,1,1.661,25.021,29.061,5,4,10,39,3.423,4.701,5.924,2,69,0,2.698,18.894,19.642,6,3,2,1,2,1,"3,5",28,2,,6,11,1,,3,,2,1,1,1,5,2,"No, I really wouldn't share any of these articles regardless.",2,2,,1,57
12/1/20 12:20,12/1/20 12:28,0,100,442,1,12/1/20 12:28,cat,6.312,7.257,8.31,2,2,1,5.801,6.481,7.882,2,3,1,7.055,8.623,10.153,2,5,1,5.9,6.803,8.116,2,4,1,9.343,10.398,11.562,2,2,5,5.359,6.231,7.942,2,3,1,4.507,5.267,6.931,2,5,1,4.624,5.768,7.274,2,4,1,4.056,5.272,7.353,2,3,1,5.045,5.884,7.582,2,1,1,6.19,8.084,9.289,3,1,1,2.621,3.15,4.999,2,1,1,7.065,7.952,9.473,2,2,1,4.997,7.581,8.574,3,3,1,6.917,7.757,9.033,2,4,1,4.67,6.837,8.347,2,4,1,1.934,51.508,54.956,3,4,10,39,2.876,5.092,6.541,2,64,31,4.233,31.106,33.089,6,1,2,2,2,2,"3,5",21,1,,4,7,"1,4",,1,,2,1,1,1,3,2,"I cannot remember, it might have been the trees one. I am just surprised that republicans would care that much about the environment.",2,2,"Thank you so much for the interesting survey, and I really do hope that my data will be helpful.",1,78
12/1/20 12:19,12/1/20 12:28,0,100,537,1,12/1/20 12:28,cat,2.671,15.489,16.361,10,2,2,10.563,11.233,12.034,2,6,4,2.56,41.714,42.047,36,6,5,7.368,8.33,9.083,2,6,4,15.651,17.569,17.971,4,6,4,4.886,5.61,6.411,3,2,2,3.125,4.545,5.267,3,6,4,6.991,9.557,10.403,3,6,3,5.137,7.336,9.301,5,2,4,16.81,18.252,18.823,3,2,2,4.281,6.149,6.951,3,1,1,1.303,18.459,19.378,11,4,5,7.589,9.417,10.272,4,1,2,2.459,3.399,4.181,3,1,1,1.414,8.94,12.195,18,1,2,2.507,7.319,7.864,9,2,2,1.021,60.878,67.556,33,4,10,39,1.957,7.639,9.044,3,100,13,1.326,35.575,36.515,39,3,2,1,2,1,"3,5",33,1,,5,12,4,,1,,1,1,1,1,5,1,"Yes, because of how ridiculous and humorous it is, me and my friends would get a laugh out of it.",2,2,,0,28
12/1/20 12:13,12/1/20 12:28,0,100,921,1,12/1/20 12:28,Cat,32.92,43.717,47.435,2,3,3,37.725,39.875,43.112,4,4,2,19.811,34.417,34.786,3,4,3,31.012,33.536,34.179,2,4,1,23.194,25.042,25.703,2,4,3,18.543,22.976,23.914,3,5,2,25.24,32.434,32.961,2,5,1,19.384,24.422,25.062,3,5,1,21.728,23.851,27.613,2,2,1,23.983,31.044,33.019,2,3,3,32.03,33.64,34.373,5,3,1,22.47,27.947,28.886,5,3,1,28.474,29.824,35.789,2,2,1,18.99,21.512,40.892,2,2,1,23.753,27.084,27.628,2,2,1,26.132,28.78,33.309,2,3,1,1.626,55.561,56.296,8,4,10,39,3.281,5.111,5.985,2,40,0,3.786,32.974,34.246,5,3,2,1,2,1,"3,5",22,1,,5,8,1,,1,,1,1,1,1,5,2,I never said that I would share one of those articles,1,2,,0,17
12/1/20 12:22,12/1/20 12:28,0,100,388,1,12/1/20 12:28,cat,5.889,7.848,8.495,2,4,5,7.369,8.602,9.288,2,3,4,5.995,8.747,9.513,2,4,4,6.704,9.592,9.935,3,4,4,5.486,7.238,7.94,2,3,5,4.395,5.603,6.241,2,1,1,4.341,5.677,6.338,2,5,3,9.761,12.065,12.775,2,3,1,3.43,5.566,6.363,2,1,1,6.864,10.313,11.07,3,4,3,13.65,15.249,16.04,2,4,1,3.627,6.356,7.297,2,1,1,5.843,8.203,9.058,2,1,1,4.991,7.087,7.677,2,2,5,8.174,10.269,11.066,2,3,1,4.854,6.413,7.203,2,2,6,2.995,16.667,19.073,4,8,50,20,4.178,9.21,9.991,3,85,60,4.68,35.664,36.654,5,3,2,2,2,2,"3,5",34,2,,5,10,1,,1,,3,1,1,1,5,1,No,2,2,,0,39
12/1/20 12:19,12/1/20 12:28,0,100,534,1,12/1/20 12:28,cat,5.887,11.444,12.046,2,5,2,8.293,14.215,14.816,3,6,2,5.719,10.816,11.583,3,6,3,4.686,8.479,10.489,2,6,3,10.521,11.481,14.009,2,5,2,4.741,9.767,12.871,2,2,1,6.22,9.209,9.829,3,5,1,11.708,16.107,17.448,2,6,1,8.178,10.006,12.187,2,2,3,15.496,19.858,21.46,2,5,4,18.47,19.218,21.843,2,1,1,8.195,13.362,14.07,4,3,2,6.153,8.214,10.496,2,1,1,5.042,6.227,9.633,2,1,1,9.546,13.478,15.447,3,3,1,7.945,9.416,12.299,2,1,1,8.626,44.516,46.7,4,4,10,39,4.369,5.672,6.908,2,95,0,6.266,33.327,34.334,5,3,2,1,2,1,"3,5",22,1,,5,11,1,,1,,1,1,2,1,2,2,"Yes, because Trump deserves it for all of the lies, misinformation, and division he's been responsible for during these past 4 years.",2,2,,0,76
12/1/20 12:19,12/1/20 12:28,0,100,551,1,12/1/20 12:28,cat,4.508,6.196,6.878,3,1,1,4.261,4.815,6.253,2,2,2,3.943,4.83,6.173,2,1,1,9.962,11.71,13.067,3,3,1,5.684,6.28,7.028,2,1,1,5.66,8.274,9.802,2,1,1,9.797,10.672,11.541,2,2,1,4.997,8.369,9.634,3,1,1,4.437,9.552,10.749,4,1,2,7.711,8.663,9.771,2,2,1,2.984,3.537,5.025,2,1,1,4.981,5.689,7.179,2,1,1,135.796,136.634,137.653,2,1,1,2.077,2.608,3.444,2,1,1,4.329,4.839,5.699,2,1,1,4.103,4.708,5.939,2,1,1,1.932,30.669,45.158,4,8,10,20,3.422,4.532,7.061,2,79,3,9.449,77.988,78.827,6,2,2,1,2,1,"3,5",27,1,,5,5,2,,1,,2,1,2,1,5,2,"No, if an article is inaccurate, I will not share it.",2,2,,1,52
12/1/20 12:11,12/1/20 12:28,0,100,1076,1,12/1/20 12:28,Cat,12.541,39.179,40.779,4,1,1,14.689,42.494,43.575,6,4,1,9.408,17.85,19.076,3,1,1,9.99,14.422,15.359,4,1,1,9.111,16.008,18.031,4,1,1,6.308,10.519,11.384,4,1,1,8.606,16.634,17.823,3,5,1,10.509,19.151,20.478,3,1,1,7.789,10.641,11.845,3,1,1,11.783,15.518,16.749,3,1,1,14.357,20.124,21.728,5,1,1,7.443,11.7,12.643,4,1,1,13.665,23.75,25.243,4,1,1,6.4,8.785,10.055,3,1,1,8.546,10.838,12.016,3,1,1,9.226,18.058,19.645,5,1,1,22.2,151.778,158.1,5,8,10,20,11.435,21.156,22.697,3,85,39,11.891,71.002,72.686,13,3,2,1,2,1,"3,5",63,2,,5,6,2,,1,,2,1,1,1,5,2,No I did not do either one. ,2,2,Great study and I enjoyed taking it. I do try to keep myself informed these days on news and information. ,0,100
12/1/20 12:24,12/1/20 12:29,0,100,260,1,12/1/20 12:29,cat,3.414,6.29,7.235,3,4,1,2.797,6.085,6.859,5,4,1,3.643,5.55,6.476,4,3,1,5.331,6.906,8.5,3,5,1,7.106,7.62,9.005,2,3,1,3.727,4.949,6.227,2,5,1,5.714,7.166,7.982,3,4,1,4.124,9.441,10.205,4,5,1,3.656,4.826,5.824,3,2,1,9.379,12.578,13.556,3,4,1,6.91,7.38,8.144,2,2,1,3.544,6.236,7.255,3,1,1,4.372,9.45,9.92,5,1,1,2.862,5.486,6.321,4,1,1,3.196,4.721,5.524,4,3,1,4.296,4.824,5.855,2,2,1,1.16,10.088,22.76,3,8,50,39,4.527,6.27,7.674,3,76,30,4.424,18.8,20.458,6,3,2,1,2,1,"3,5",22,2,,5,2,"1,4",,1,,2,1,1,1,5,2,No,2,2,,1,23
12/1/20 12:21,12/1/20 12:29,0,100,448,1,12/1/20 12:29,Cat,5.179,9.279,10.251,6,1,1,3.121,12.47,13.222,8,5,1,1.093,17.865,18.665,10,5,3,6.2,8.59,10.451,4,6,1,5.325,9.796,10.545,7,4,4,3.845,11.072,11.947,7,3,2,5.295,9.298,9.99,7,6,1,5.397,9.678,10.322,6,4,1,5.247,13.012,13.871,6,5,3,5.931,9.483,10.144,6,5,3,5.988,9.825,11.426,4,1,1,4.061,6.956,7.702,5,1,1,6.472,8.817,9.981,4,1,1,3.237,5.969,7.023,5,1,1,3.275,11.324,12.859,10,2,1,3.554,6.43,7.876,5,1,1,9.751,42.141,44.089,4,8,50,10,3.929,6.578,7.692,4,82,0,4.461,25.812,26.71,12,3,2,1,2,1,"3,5",37,2,,3,4,1,,4,Libertarian ,2,1,2,2,2,2,No.  I don’t share on social media. ,2,2,,0,51
12/1/20 12:21,12/1/20 12:29,0,100,480,1,12/1/20 12:29,cat,4.288,6.685,8.084,3,4,2,7.323,10.184,11.319,2,6,2,5.034,8.449,9.573,3,5,1,9.2,10.449,11.494,2,2,1,4.63,5.435,6.59,2,1,1,6.065,7.484,10.241,2,4,1,6.793,9.161,10.205,2,5,1,12.445,21.398,22.636,4,4,1,5.359,8.324,9.218,3,2,3,14.019,16.766,18.366,2,5,3,7.312,10.252,12.698,4,4,1,3.571,4.468,5.847,2,1,1,10.842,11.737,13.118,2,1,1,5.053,6.162,7.498,2,2,1,2.987,5.295,6.552,2,4,1,5.811,6.475,8.849,2,1,1,8.784,58.953,72.766,3,8,50,20,2.258,12.673,13.826,7,86,24,6.852,39.013,41.812,6,2,2,1,2,2,"3,5",29,1,,4,5,1,,1,,2,1,2,2,5,2,"No, I don't share articles either way.",2,2,,0,91
12/1/20 12:19,12/1/20 12:29,0,100,573,1,12/1/20 12:29,cat,4.335,5.023,6.471,2,1,1,5.884,6.941,8.228,2,4,1,5.609,9.023,10.228,3,2,3,6.036,9.647,10.651,4,5,3,4.519,6.253,6.815,3,1,1,5.106,5.797,7.262,2,4,1,6.13,7.141,8.821,2,5,1,6.293,7.18,8.354,2,2,1,4.175,5.017,6.419,2,1,1,4.702,7.013,8.071,3,5,4,6.234,7.47,8.493,2,1,1,5.219,7.558,8.561,2,4,1,4.366,5.695,7.426,2,1,1,5.006,5.839,7.631,2,1,1,2.488,5.246,6.612,3,3,1,5.914,8.857,9.869,2,2,1,1.441,23.232,39.691,4,8,50,20,161.561,164.466,165.48,4,100,29,5.587,22.516,23.569,6,3,1,2,2,2,"3,5",18,2,,3,1,1,,3,,3,1,1,1,5,1,no I didn't,2,2,,1,79
12/1/20 12:18,12/1/20 12:29,0,100,679,1,12/1/20 12:29,cat,3.432,3.937,4.701,2,2,1,9.555,10.227,11.398,2,4,2,6.301,7.542,11.372,2,5,1,6.786,9.01,9.371,3,4,1,4.868,5.437,6.453,2,4,1,3.056,3.553,4.865,2,2,1,7.863,9.263,10.316,2,6,1,8.459,11.291,12.066,5,4,2,4.057,4.601,5.434,2,5,2,7.8,9.402,10.315,2,2,2,5.549,7.365,7.59,3,2,2,4.418,6.65,6.893,3,1,1,7.433,8.561,9.851,2,2,1,3.865,5.003,6.41,3,1,1,3.647,4.583,5.461,2,3,3,4.782,5.287,6.497,2,3,1,5.309,22.717,39.071,3,8,10 seconds,who cares? throw it out,2.168,3.642,4.445,2,70,3,2.973,18.981,19.984,6,3,2,1,2,1,"3,5",38,1,,6,4,1,,1,,2,1,1,1,5,1,I thinkyour survey is full of ,2,2,,1,79
12/1/20 12:20,12/1/20 12:29,0,100,554,1,12/1/20 12:29,Cat,7.234,8.519,9.36,2,2,1,6.461,8.665,9.506,2,5,3,7.391,8.063,8.935,2,5,2,7.585,8.103,9.222,2,5,2,6.283,6.777,7.503,2,2,1,5.143,5.539,6.434,2,1,1,6.079,8.664,9.97,2,5,3,6.69,7.17,7.866,2,2,2,5.852,8.639,9.673,2,3,3,8.085,13.217,16.629,3,1,1,4.679,5.345,6.783,2,1,1,6.439,6.995,8.2,2,2,1,12.649,13.253,14.699,2,1,1,4.369,4.881,5.893,2,2,1,3.869,4.759,5.708,2,2,1,5.29,5.762,6.765,2,2,1,6.672,47.9,51.873,8,8,50,20,5.399,7.536,8.747,2,72,12,12.765,51.403,53.173,12,3,2,2,2,1,"3,5",20,5,,3,5,"1,4",,1,,1,1,2,1,5,1,"No, I did not. If I were to do this, it would likely to be for the purpose of pointing out the absurdity of the article.",2,2,,1,45
12/1/20 12:15,12/1/20 12:29,0,100,859,1,12/1/20 12:29,Cat,14.437,19.521,20.155,9,2,1,28.217,30.94,31.616,6,4,1,16.271,18.157,19.318,5,3,1,15.51,17.228,18.388,5,4,1,10.58,13.397,14.64,6,3,1,29.093,35.164,36.751,8,3,1,10.49,13.505,14.359,5,5,1,13.047,16.06,16.691,6,5,1,5.238,7.769,8.814,5,1,1,20.612,23.296,24.777,5,3,1,6.324,9.108,9.536,6,1,1,5.27,7.241,8.309,6,1,1,8.431,16.717,18.967,5,1,1,5.262,7.395,8.244,6,1,1,4.763,7.862,8.443,6,1,1,5.734,7.755,8.844,5,1,1,11.44,48.226,52.778,7,8,10,39,4.6,8.119,8.876,7,90,19,8.124,38.874,43.718,10,3,2,1,2,1,5,22,2,,5,2,1,,1,,1,1,1,1,2,2,No I did not,2,2,I accidentally just clicked my favorite color on the last question and didn’t get to finish reading the question all the way through.. it might have been an attention check question but I did honestly pay attention through the whole process.,0,17
12/1/20 12:24,12/1/20 12:29,0,100,341,1,12/1/20 12:29,cat,11.783,15.324,16.544,2,3,1,6.404,7.824,8.853,2,3,1,4.933,6.8,8.187,2,4,1,4.529,7.947,9.82,2,4,1,8.562,9.652,10.861,2,3,1,6.767,8.016,9.626,2,2,1,4.433,6.028,7.301,2,5,1,10.129,12.575,13.863,2,3,1,5.297,7.125,8.72,2,1,1,5.903,6.984,8.265,2,2,1,6.427,8.526,9.095,3,2,1,5.383,6.741,7.843,2,3,1,4.706,6.112,7.587,2,1,1,6.405,7.538,9.146,2,2,1,3.72,5.367,6.824,3,2,1,8.861,9.834,11.326,2,2,1,3.617,24.325,38.009,3,8,50,39,2.678,7.617,9.097,4,82,29,3.409,24.867,26.195,6,3,2,1,2,1,"3,5",25,2,,6,3,1,,3,,2,1,1,2,3,2,No,2,2,,1,61
12/1/20 12:24,12/1/20 12:30,0,100,339,1,12/1/20 12:30,cat,5.01,6.062,7.481,2,4,1,24.688,25.415,26.853,2,6,1,6.151,7.944,8.981,3,4,1,4.426,5.055,6.596,2,3,1,31.088,31.823,33.198,2,1,1,5.514,7.022,7.674,2,5,1,4.103,7.095,8.157,4,6,1,7.746,8.819,9.802,2,5,1,4.526,5.241,6.363,2,1,1,6.341,7.708,9.197,2,5,1,5.701,6.607,7.883,2,2,1,5.372,5.863,6.849,2,1,1,2.822,3.485,4.842,2,1,1,6.408,8.174,9.276,2,1,1,2.959,3.579,4.909,2,1,1,3.549,4.155,5.78,2,1,1,2.328,2.328,22.851,1,8,50,39,5.662,8.407,10.056,2,39,40,4.321,27.873,29.437,6,3,2,2,2,1,"3,5",20,1,,5,4,1,,3,,3,1,2,2,1,2,,2,2,,0,51
12/1/20 12:17,12/1/20 12:30,0,100,786,1,12/1/20 12:30,cat,6.935,9.047,11.532,2,4,4,7.651,8.627,12.104,2,2,2,12.377,13.353,14.062,2,1,1,20.262,25.102,26.124,2,1,1,4.903,6.311,12.148,2,5,5,10.388,13.651,20.225,2,3,3,6.497,7.321,8.67,2,4,4,18.833,21.273,22.193,2,1,1,7.838,10.526,11.579,3,3,4,17.058,19.906,22.44,2,4,2,4.821,5.469,10.507,2,1,1,8.037,11.253,14.196,2,2,1,7.413,9.013,9.339,3,1,1,5.779,6.227,7.354,2,1,1,4.156,5.284,9.305,2,4,4,12.844,20.348,21.089,2,3,2,5.053,104.894,108.62,6,8,50,10,5.203,7.419,8.382,2,63,43,9.486,50.502,71.876,5,3,2,2,2,1,"3,5",31,1,,5,2,1,,1,,3,5,1,1,1,2,"I did. I am not really sure why, I think it was because it was kind of interesting.",2,1,You're doing good work. ,0,68
12/1/20 12:21,12/1/20 12:30,0,100,574,1,12/1/20 12:30,cats,18.703,19.695,20.496,2,5,6,32.867,33.476,34.276,2,6,5,4.334,4.91,5.931,2,5,6,1.43,2.11,4.223,2,6,6,1.013,1.581,2.602,2,5,4,1.155,1.795,2.806,2,6,5,1.141,2.085,3.042,2,6,5,2.749,3.525,4.645,2,5,6,3.382,3.909,4.92,2,4,5,4.156,4.748,5.965,2,5,4,9.724,11.122,12.134,3,5,4,11.14,11.661,12.631,2,6,5,1.602,2.579,3.473,2,5,6,1.362,3.53,4.433,3,5,6,1.283,2.011,2.879,2,5,6,3.804,4.635,5.816,2,6,6,2.17,8.125,10.857,3,8,10,39,3.637,5.517,6.287,2,100,100,1.752,6.947,8.615,5,3,2,1,1,1,"3,5",46,1,,6,11,1,,1,,1,1,2,2,5,1,yes,2,2,excellent,1,98
12/1/20 12:18,12/1/20 12:30,0,100,751,1,12/1/20 12:30,cat,9.161,11.319,12.119,2,1,1,6.192,10.503,11.63,3,6,1,10.562,12.936,13.739,2,1,1,6.016,7.299,8.464,2,6,1,10.926,18.11,19.699,2,4,1,6.378,8.536,9.65,2,5,1,5.469,8.51,9.903,2,6,1,9.594,18.588,19.777,2,1,1,3.743,4.986,6.862,2,6,1,10.865,11.574,12.834,2,1,1,10.633,13.521,15.019,2,2,1,4.888,8.646,9.177,3,1,1,4.567,5.723,11.021,2,1,1,10.545,16.486,17.413,2,1,1,12.88,14.355,17.147,2,4,1,6.063,9.949,11.347,3,5,1,11.053,199.503,243.458,11,4,1 s,39,6.246,11.094,12.066,2,80,18,5.86,52.165,53.712,5,3,2,1,2,1,"3,5",28,2,,3,5,1,,1,,1,1,1,1,5,1,I did not. ,2,2,,0,39
12/1/20 12:22,12/1/20 12:30,0,100,494,1,12/1/20 12:30,cat,6.729,9.24,11.161,2,2,1,9.557,10.93,12.414,2,4,1,4.512,5.956,7.163,2,5,1,26.995,28.508,30.143,2,5,1,4.797,6.816,8.713,2,4,1,4.838,6.201,7.51,2,4,1,42.717,50.597,51.79,6,2,1,11.339,12.51,14.415,2,5,1,5.481,7.119,8.555,2,2,1,7.395,9.184,10.513,2,5,1,17.606,20.298,22.159,2,1,1,7.317,8.041,9.8,2,2,1,6.279,7.568,8.937,2,1,1,4.1,7.8,18.038,2,2,1,9.748,12.899,14.269,3,2,1,13.724,15.021,19.83,2,5,1,8.72,22.638,26.921,3,4,10,39,3.181,5.739,7.413,3,60,15,5.195,29.556,31.373,5,3,2,2,2,1,"3,5",26,2,,5,3,1,,1,,1,1,1,1,5,1,"No, I don't tend to share articles unless it's about a very personal issue and I always pay close attention to the website's URL",2,2,,1,8
12/1/20 12:21,12/1/20 12:31,0,100,575,1,12/1/20 12:31,cat,9.131,12.411,13.598,2,2,4,29.072,33.937,35.323,2,4,2,6.301,11.143,13.021,2,4,2,11.789,13.78,16.311,2,5,5,12.022,14.213,19.31,2,4,5,16.301,20.573,24.096,2,4,3,4.7,5.83,6.697,2,6,6,9.243,10.18,11.535,2,2,2,8.49,10.546,11.344,2,2,5,19.701,22.341,23.779,2,1,1,14.857,31.306,32.42,2,2,5,5.539,7.362,8.761,2,1,1,9.977,12.69,13.985,2,1,1,15.579,17.987,18.831,3,4,6,9.85,13.042,14.015,2,5,6,7.264,10.264,11.07,2,4,6,3.308,25.204,53.601,4,8 years,10 seconds,20 days,4.234,9.491,10.824,2,20,80,11.095,69.607,72.601,5,2,3,2,2,1,"3,5",26,1,,5,4,2,,2,,5,2,2,1,5,2,Cause i found it funny,1,1,,0,14
12/1/20 12:23,12/1/20 12:31,0,100,486,1,12/1/20 12:31,cat,7.54,8.537,9.403,2,2,1,9.024,10.141,11.037,2,3,1,6.952,8.012,8.803,2,4,1,8.739,13.547,14.524,3,3,1,8.189,9.377,10.223,2,3,1,8.132,10.5,11.821,2,2,1,7.244,11.189,11.937,3,2,1,9.426,10.807,11.721,2,4,1,5.741,6.913,7.696,2,1,1,9.024,15.393,20.264,2,1,1,2.339,8.733,10.016,5,1,1,3.434,4.631,6.738,2,4,1,4.25,5.877,7.523,2,1,1,4.193,5.341,6.323,2,3,1,5.765,7.09,8.574,2,3,1,4.99,6.815,7.679,3,2,1,3.351,103.031,106.221,3,8,50,20,3.375,4.498,23.231,2,86,35,32.336,59.98,61.721,6,3,2,2,2,1,"3,5",30,2,,5,4,1,,1,,2,1,1,1,5,1,no,2,2,n/a,1,3
12/1/20 12:22,12/1/20 12:31,0,100,524,1,12/1/20 12:31,Cat,5.891,6.236,7.566,2,4,4,30.825,34.365,35.503,3,5,5,7.623,10.096,11.027,3,4,4,14.38,29.724,30.357,4,5,5,4.449,5.017,5.785,2,2,1,2.35,5.887,6.461,5,1,1,5.449,5.736,6.194,2,4,4,6.518,7.265,7.852,3,2,2,3.733,4.385,5.071,3,2,2,11.585,25.611,25.819,5,4,4,4.013,5.023,5.702,3,1,1,6.501,8.902,10.02,4,1,1,3.539,3.975,7.558,2,1,1,4.82,6.008,8.603,3,1,1,4.809,5.084,7.07,2,3,3,4.976,5.914,6.841,3,1,1,2,38.901,55.863,6,4,50,20,1.944,8.558,10.818,3,80,20,4.793,45,45.525,8,3,2,3,2,1,"3,5",25,1,,1,1,4,,1,,2,1,1,1,4,1,I don't believe I said this in any of my answers.,2,2,,0,47
12/1/20 12:23,12/1/20 12:31,0,100,494,1,12/1/20 12:31,Cat,2.863,5.863,6.7,2,1,1,10.585,11.797,12.537,2,5,1,10.975,14.804,15.843,2,3,1,8.682,11.601,12.348,2,5,1,8.325,11.151,11.866,2,2,1,4.094,6.328,7.192,2,1,1,5.388,6.446,10.66,2,5,1,16.324,20.977,21.725,3,2,1,8.001,9.053,9.926,2,1,1,13.815,14.373,24.434,2,1,1,11.928,16.5,17.955,5,3,1,3.877,5.291,6.4,2,1,1,6.458,20.518,21.364,2,1,1,7.568,8.453,9.296,2,3,1,10.419,11.384,12.413,2,2,1,5.277,12.045,14.29,4,4,1,1.904,27.883,35.459,3,8,10,39,9.992,14.74,16.28,2,80,10,6.491,24.309,25.9,5,3,2,2,2,2,"3,5",26,2,,3,1,1,,1,,1,1,2,1,1,2,"No, but if I were the type of person to share political articles I would definitely share those which are satirical in nature. ",2,2,N/A,0,79
12/1/20 12:13,12/1/20 12:31,0,100,1099,1,12/1/20 12:31,cat,3.443,4.275,5.483,2,5,1,190.356,195.639,205.063,3,4,1,61.54,63.338,63.766,3,6,1,29.014,29.775,30.988,2,5,1,9.208,12.319,12.77,3,4,1,6.547,7.604,10.07,2,2,1,4.955,5.646,7.241,2,5,1,10.322,11.225,12.284,2,4,1,5.117,5.86,7.642,2,4,1,12.608,14.835,16.377,2,2,1,17.198,18.074,19.078,2,2,1,83.884,87.257,88.306,3,3,1,6.289,6.969,8.054,2,1,1,4.424,5.001,6.739,2,1,1,55.27,56.135,58.156,2,2,1,5.416,6.219,7.202,2,4,1,5.195,17.553,27.321,3,8,50,20,6.623,119.031,120.024,2,80,20,26.048,53.602,54.892,5,3,2,1,2,1,"3,5",31,2,,8,1,1,,1,,2,1,1,2,3,1,I did not,2,2,,0,100
12/1/20 12:25,12/1/20 12:31,0,100,366,1,12/1/20 12:31,Cat,4.013,5.469,6.44,4,2,1,3.919,6.588,8.641,4,6,1,5.29,8.1,9.115,4,4,1,5.943,8.043,8.688,4,6,1,5.717,7.702,8.406,4,2,1,6.307,14.011,14.576,6,2,1,3.529,4.913,5.95,4,5,1,6.426,11.512,12.968,6,2,1,1.301,5.697,6.445,5,5,1,7.898,9.258,10.317,4,5,1,13.675,15.18,15.958,3,4,1,3.724,6.461,7.552,4,1,1,6.421,7.805,8.926,3,1,1,3.701,7.217,8.219,4,1,1,3.522,4.606,5.701,3,4,1,6.106,7.915,8.959,5,1,1,1.499,55.401,62.376,5,4,50,39,2.326,5.286,5.921,4,88,17,6.557,25.916,26.405,10,3,2,2,2,1,"3,5",21,2,,3,12,1,,1,,2,1,1,1,4,2,,2,2,,1,30
12/1/20 12:21,12/1/20 12:31,0,100,594,1,12/1/20 12:31,cat,16.184,20.219,22.148,3,5,5,5.836,7.711,11.521,2,5,5,3.099,4.742,5.514,2,5,5,3.772,6.075,22.613,2,5,4,8.221,9.436,10.104,2,5,4,5.042,6.024,7,2,3,2,6.35,11.562,12.314,3,4,5,5.365,7.097,7.998,2,3,2,3.073,3.839,5.504,2,5,6,5.544,17.896,25.024,3,1,1,5.777,6.887,12.137,2,1,1,4.877,6.227,10.554,3,1,2,2.687,4.884,7.734,2,1,1,3.204,4.839,5.979,2,5,5,7.886,9.469,12.289,3,3,2,4.466,5.816,11.501,2,4,3,1.577,160.568,172.38,16,4,10 seconds,39,2.904,5.754,6.818,3,71,19,2.138,32.378,42.842,11,3,2,1,2,1,"3,5",32,2,,6,9,1,,1,,3,1,2,1,3,2,"There were a couple that made me laugh, and if I shared them, it would be because they sounded so ridiculous, and I would share them more as a joke or something to laugh about than as actual sharing of information. ",2,2,,1,58
