StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,dogcat,PoliticalParty,Q227_First Click,Q227_Last Click,Q227_Page Submit,Q227_Click Count,LikedDT1,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,LikedDT2,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,LikedDT3,AccuracyDT3,ShareDT2,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,LikedDT4,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,LikedRT1,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,LikedRT2,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,LikedRT3,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,LikedRT4,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,LikedDF1,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,LikedDF2,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,LikedDF3,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,LikedDF4,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,LikedRF1,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,LikedRF2,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,LikedRF3,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,LikedRF4,AccuracyRF4,ShareRF4,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,AnswerNotReflect,AnswerNotReflectElab,Answerliking,AnswerLikingElab,InfluencedByIncentiv,InfluencedByElab,InfluencedbyTask,InfluencedbyTaskElab,KnowlinglyShareFalse,KnowlinglyExplain,Random,Google,Comments,random,confirmCode,Party
1/22/21 15:38,1/22/21 15:49,0,100,653,1,1/22/21 15:49,cat,2,15.839,19.01,20.528,2,,1,1,27.441,30.515,31.788,2,,5,1,10.157,25.314,26.988,4,,1,1,19.869,21.611,22.907,2,,5,1,16.392,20.754,21.847,3,,6,1,9.886,11.28,12.439,2,,1,1,11.927,13.704,14.954,2,,6,1,16.577,18.371,19.824,2,,3,1,14.552,18.22,19.927,2,,1,1,13.59,23.376,25.055,4,,4,1,12.822,16.776,18.22,2,,1,1,4.774,6.714,10.474,2,,1,1,10.625,11.799,13.878,2,,1,1,4.856,6.564,8.149,2,,1,1,14.566,15.895,18.181,2,,2,1,10.095,11.465,12.672,2,,1,1,3.129,18.45,25.248,3,8,10,39,3.392,9.476,11.406,3,70,0,6.91,46.808,48.61,5,3,2,1,2,1,"3,5",47,2,,6,3,1,,4,Anarchist,1,1,1,1,4,2,2,,,,2,,,,2,,2,2,,0,30,Democrat
1/22/21 15:40,1/22/21 15:49,0,100,582,1,1/22/21 15:49,cat,2,6.052,7.003,8.243,2,,1,1,37.719,41.07,42.448,3,,2,1,7.363,10.229,11.56,2,,3,1,6.985,9.05,10.555,2,,4,1,11.704,16.59,17.996,3,,3,2,4.208,5.442,7.407,2,,1,1,17.597,26.712,29.294,3,,2,1,8.553,11.055,12.481,2,,1,1,7.493,9.994,11.406,3,,1,1,9.447,10.482,12.339,2,,1,1,8.801,11.086,13.243,3,,3,1,7.269,8.224,10.112,2,,1,1,6.347,7.481,9.537,2,,1,1,5.7,6.632,8.611,2,,1,1,4.777,6.31,13.34,2,,1,1,5.61,6.428,8.252,2,,1,1,2.214,24.38,40.927,5,8,50,20,10.084,15.05,16.658,4,85,7,5.924,53.538,54.749,7,3,2,1,2,1,"3,5",43,2,,5,5,1,,1,,1,1,1,1,3,1,,,2,,,,,,2,i do not delight in spreading misinformation outside of satire,2,2,,1,14,Democrat
1/22/21 15:33,1/22/21 15:49,0,100,1017,1,1/22/21 15:50,Cat,2,388.283,389.491,390.457,2,,5,6,10.794,12.523,13.783,3,5,4,4,72.001,73.659,74.807,3,5,4,5,7.811,10.026,11.611,3,5,6,4,5.451,7.459,8.37,3,5,6,5,1.337,3.201,4.58,3,4,5,5,5.412,7.995,10.103,3,4,5,4,3.82,5.709,6.656,3,5,6,5,1.597,10.284,17.71,4,6,5,5,11.503,13.383,15.239,3,5,4,5,29.383,30.935,32.393,3,4,5,4,14.373,16.381,17.569,3,5,4,5,20.88,23.089,24.541,4,5,5,5,12.153,13.703,14.884,3,5,5,5,3.674,5.626,7.017,3,5,6,5,1.924,3.556,4.474,3,5,5,6,1.813,7.397,9.937,3,8,10,39,2.699,4.395,5.472,2,100,89,2.415,9.158,19.719,5,3,2,1,1,1,"3,5",47,1,,6,11,1,,1,,1,1,1,1,5,1,,,1,no,,,1,Yes,1,Excellent,2,2,no,2,39,Democrat
1/22/21 15:42,1/22/21 15:49,0,100,449,1,1/22/21 15:50,Cat,2,6.114,7.876,8.518,3,,2,1,4.068,5.462,6.107,4,,5,1,3.298,8.269,9.349,3,,5,1,4.912,8.654,8.689,4,,4,1,5.536,7.483,8.194,3,,2,1,3.766,6.549,7.224,4,,4,1,2.963,9.149,9.87,4,,4,1,1.817,9.501,9.638,6,,2,1,4.536,6.201,6.928,3,,6,1,3.093,6.817,7.552,4,,4,1,6.601,9.519,9.558,5,,2,1,4.946,7.296,8.113,3,,2,1,3.122,5.632,6.575,4,,1,1,3.763,5.363,6.294,3,,5,1,6.246,8.865,9.616,3,,2,1,2.43,4.229,4.922,3,,2,1,1.317,83.76,100.56,5,8,5,39,2.633,5.036,6.028,3,65,0,3.086,19.498,20.184,12,3,2,1,1,1,"3,5",18,2,,3,2,4,,3,,3,1,2,2,1,2,2,,,,2,,,,2,I don’t like sharing things.,2,2,,0,30,Democrat
1/22/21 15:36,1/22/21 15:50,0,100,804,1,1/22/21 15:50,cat ,2,33.349,40.712,41.356,4,1,2,1,8.243,11.436,12.146,3,1,2,1,18.059,30.747,31.97,3,6,3,1,4.539,7.156,8.206,5,1,2,1,1.268,12.155,13.019,6,3,2,1,8.584,15.952,16.758,3,1,2,1,7.072,8.942,9.677,3,1,2,1,5.179,6.91,7.72,3,1,1,1,9.227,16.211,16.795,3,5,2,4,6.371,9.588,10.317,3,1,1,1,4.211,15.287,16.349,4,1,1,1,4.624,6.857,7.715,3,1,2,1,7.702,19.68,20.534,3,1,1,1,1.441,6.971,7.733,4,1,2,1,3.873,6.289,6.991,3,1,2,1,2.538,31.037,31.328,6,1,1,1,3.34,79.925,80.816,12,4,10,39,4.198,9.406,10.276,2,70,10,18.306,92.88,95.495,7,3,2,1,2,1,"3,5",27,4,,2,10,"4,5",,1,,2,1,1,2,5,1,,,2,,,,1,"I couldn't say how this task influenced me, but get the feeling subconsciously I was being influenced. ",1,"I will sometimes share satire articles (for example, from The Onion) ",2,2,,2,12,Democrat
1/22/21 15:31,1/22/21 15:50,0,100,1129,1,1/22/21 15:50,cat,2,5.584,7.626,8.887,3,5,1,1,28.417,55.156,56.008,4,5,5,3,4.105,13.063,14.591,3,6,1,1,17.953,32.087,32.917,4,3,4,1,9.095,14.851,15.696,3,4,1,1,6.221,8.246,9.124,3,1,1,1,6.482,37.072,38.014,4,3,5,1,8.655,17.24,18.379,6,2,3,1,6.125,14.599,15.598,4,6,2,4,23.559,41.531,43.558,5,5,1,3,6.336,10.769,11.901,3,6,1,2,5.295,7.777,8.863,4,2,1,1,7.453,10.853,11.872,3,1,1,1,4.982,19.555,20.915,4,2,1,1,8.855,28.384,29.44,3,1,1,1,9.675,21.061,21.795,4,2,4,1,1.979,76.805,97.403,3,4,10,39,4.743,15.549,16.946,4,80,15,10.291,47.088,51.88,5,3,1,1,2,1,"3,5",21,1,,4,12,"1,2",,1,,2,1,1,1,5,2,,,2,"It was hard to say if democrats would enjoy most of these, because they would most likely be outraged. I could see them sharing some, but they wouldn't have a positive opinion of the article. I tried to really think through each answer, completely tossing my like or dislike out the window.",,,2,"My ADHD might be really bad today but I don't recall doing any other questions? If it happened, I don't recall any influence.",1,"If it was from a satire source like The Onion, I absolutely would share because it's clearly satire. However, if it was from a lesser-known source or even a well-known source and I saw it was false, I would not or I would with some statement regarding how false it is.",2,2,"It would be nice to see the results of the task, and the pay seems to be a pretty low (usually around 5 and a half pounds per hour is the standard, I was hoping the bonus would make up for it). ",2,61,Democrat
1/22/21 15:38,1/22/21 15:50,0,100,755,1,1/22/21 15:50,cat,2,18.86,28.959,30.071,3,1,1,1,18.899,25.482,26.512,3,1,1,1,6.205,13.54,14.634,3,4,4,1,23.928,31.211,32.359,3,4,3,1,16.888,21.426,23.031,3,1,1,1,5.671,7.864,9.079,3,1,1,1,8.262,11.809,12.833,3,1,4,1,10.538,14.47,15.57,3,1,3,1,10.196,21.621,22.789,3,1,4,1,11.089,13.785,14.845,3,1,1,1,7.655,9.775,11.071,3,1,1,1,8.7,13.857,15.024,3,1,1,1,6.692,8.824,9.895,3,1,1,1,4.614,6.613,8.149,3,1,1,1,6.125,15.286,16.368,5,1,1,1,9.154,12.885,13.956,3,2,1,1,7.005,45.409,50.668,4,8,50,20,3.708,6.885,8.065,2,92,5,7.567,29.383,31.007,5,3,2,1,2,1,"3,5",45,2,,5,12,1,,1,,1,1,1,1,5,1,2,,2,,2,,2,,2,,2,2,,3,6,Democrat
1/22/21 15:33,1/22/21 15:51,0,100,1043,1,1/22/21 15:51,Cat,2,7.537,17.742,18.332,7,3,3,1,16.857,23.544,24.339,5,2,4,1,11.947,25.369,26.728,7,5,4,2,12.353,19.476,20.053,6,4,4,1,11.695,26.204,26.973,6,4,2,1,7.919,18.357,21.154,6,2,3,1,6.09,15.209,15.945,6,1,1,1,9.269,25.069,25.768,5,1,3,1,5.575,12.166,12.951,6,4,3,1,13.151,28.06,28.625,6,1,1,1,14.168,22.046,24.752,6,4,1,1,5.015,13.904,14.761,6,1,1,1,16.942,35.2,36.744,6,1,1,1,7.703,17.395,18.167,6,1,2,1,6.763,17.609,18.177,5,2,4,2,17.1,26.953,27.646,7,2,2,2,2.905,81.483,83.337,6,8,50,20,8.244,18.077,19.142,7,80,35,9.481,80.204,80.735,10,3,2,1,2,1,"3,5",21,1,,3,4,1,,1,,3,1,1,1,5,2,2,I answered all questions as accurately as I could with the knowledge that I currently possess. I want the research to be accurate at all costs.,2,I did my absolute best to not allow the content of the article to sway my decision in choosing whether it was accurate or not.,2,I think the financial incentive influenced me almost none because the incentive was not significant enough to want to skew research results.,2,I strive to be unbiased as possible when answering any political surveys.,2,I would never share something that I know is false on my social media accounts. It reflects poorly on the person who shares the content.,2,2,N/A,3,3,Democrat
1/22/21 15:40,1/22/21 15:51,0,100,638,1,1/22/21 15:51,Cat,2,8.779,11.558,12.083,5,,4,1,16.294,19.335,22.39,4,,4,1,1.778,24.529,25.858,6,,6,1,5.24,8.041,8.07,7,,5,1,5.373,7.234,7.839,5,,1,1,6.899,8.84,9.421,4,,3,1,5.376,6.825,7.441,4,,5,1,11.344,12.988,13.679,4,,4,1,5.903,15.629,16.179,7,,2,3,7.247,10.444,10.983,4,,2,3,2.97,12.878,16.033,9,,1,1,4.211,6.551,8.421,4,,2,3,7.045,17.474,18.071,5,,1,1,7.513,9.553,10.069,5,,4,1,5.644,8.085,8.736,4,,2,2,6.018,8.693,10.355,5,,5,1,4.056,34.453,52.493,6,8,50,39,2.906,6.196,6.668,4,91,31,6.306,82.5,83.338,11,3,2,1,1,2,"3,5",29,2,,5,10,1,,1,,3,1,1,1,4,2,2,,,,2,Bonuses were just a perk but I didn’t expect to get them in the first place. ,,,2,I don’t like sharing misleading information ,2,2,,0,27,Democrat
1/22/21 15:42,1/22/21 15:51,0,100,517,1,1/22/21 15:51,Cat,2,5.788,10.829,11.555,4,,2,2,8.495,9.473,10.283,2,,4,3,6.062,13.344,13.854,2,,5,5,7.969,9.553,10.489,2,,4,4,13.765,20.398,22.114,3,,2,5,5.601,15.182,28.948,4,,3,2,40.434,42.845,45.728,2,,5,2,7.167,7.613,8.309,2,,4,3,8.027,9.219,10.004,2,,4,6,15.1,16.205,16.958,2,,2,5,6.371,7.723,8.922,2,,2,5,4.937,6.536,10.992,2,,2,5,2.132,9.855,10.539,4,,2,2,4.775,7.564,9.029,2,,2,2,7.748,8.466,9.18,2,,2,2,6.624,7.743,8.645,2,,3,4,2.828,47.29,50.728,6,4,10,39,4.948,7.941,9.09,2,80,10,4.293,20.409,21.333,10,3,2,1,2,1,"3,5",25,1,,5,8,1,,1,,1,1,1,1,4,1,,,1,I think it is easier to believe something is true if it aligns with your beliefs.,,,,,1,"I would only do it for humor, like an onion article",2,2,,1,50,Democrat
1/22/21 15:34,1/22/21 15:51,0,100,1008,1,1/22/21 15:51,Cat,2,2.707,4.624,5.624,3,1,1,1,9.928,24.73,25.898,5,1,4,1,14.455,25.48,26.622,7,4,3,2,6.337,9.426,10.374,3,1,4,1,2.701,6.241,7.072,4,2,1,1,2.469,3.72,4.341,3,1,1,1,4.948,10.093,10.947,5,1,4,1,4.927,6.659,7.758,3,1,1,1,243.668,245.522,245.816,3,1,1,1,2.183,9.315,9.939,4,1,4,2,2.795,5.511,6.707,4,2,1,1,21.029,29.53,30.824,3,1,3,1,6.512,8.135,9.174,3,1,1,1,3.925,5.237,6.913,3,1,1,1,2.25,3.484,5.159,3,1,1,1,7.001,11.735,13.017,4,2,1,1,12.93,31.445,34.449,3,8,10,20,1.63,4.443,5.16,3,88,10,15.998,183.43,185.056,16,3,2,1,2,1,"3,5",28,2,,3,3,"1,4",,1,,1,1,1,1,5,1,,,2,I answered what I believed aligned to my beliefs regardless. ,,,1,"Since I identify with the Democratic Party, I wouldn't exactly like an article with Trump in it per say. ",2,"No, I don't want to spread lies.",2,1,Thank you for the survey! ,2,76,Democrat
1/22/21 15:36,1/22/21 15:51,0,100,877,1,1/22/21 15:51,cat,2,3.828,13.508,16.432,8,,3,4,6.342,13.199,16.082,3,,4,2,5.367,35.901,36.947,21,,3,2,0.03,15.05,15.629,6,,5,6,0.403,14.964,15.539,10,,4,5,10.886,16.777,17.583,7,,4,5,6.052,17.842,18.532,7,,4,5,6.531,10.336,11.172,6,,3,2,8.028,13.05,15.595,6,,1,1,2.151,10.127,10.781,7,,2,1,5.521,8.627,11.119,4,,2,2,9.674,22.401,23.44,8,,2,1,4.787,21.671,23.667,9,,1,1,4.801,10.823,11.385,5,,2,1,2.805,16.101,17.243,12,,4,2,3.934,8.66,9.315,6,,5,2,3.047,25.298,27.469,14,8,50,20,4.081,16.281,19.095,8,90,40,7.871,83.69,85.002,13,2,2,1,2,2,"3,5",25,2,,5,2,1,,1,,2,1,1,1,5,2,,,2,I answered all articles based on my true belief.,,,,,2,Sharing false articles is like lying to the public and this can make people see one as unreasonable with claims even when some of them turn out to be true.,2,2,N/A,1,89,Democrat
1/22/21 15:43,1/22/21 15:51,0,100,501,1,1/22/21 15:51,Cat,2,2.381,9.879,10.449,9,,2,1,2.962,12.782,13.25,9,,4,3,6.943,16.347,16.953,11,,5,1,3.857,17.626,18.164,10,,4,1,1.754,13.992,14.874,11,,2,3,3.626,5.791,6.281,7,,1,1,4.743,8.19,8.979,9,,3,2,1.343,8.013,8.564,9,,1,1,3.438,11.721,12.168,11,,2,3,1.292,11.253,12.025,8,,5,2,3.001,7.483,7.978,10,,2,1,1.042,11.143,11.593,10,,3,2,2.209,4.926,5.401,8,,1,1,2.05,3.728,4.1,5,,1,1,2.133,4.067,4.5,7,,1,1,3.919,8.033,8.501,12,,2,3,0.778,53.48,53.801,16,8,50,4,2.207,7.916,8.691,5,87,5,7.735,30.601,31.101,14,3,2,1,2,1,"3,5",19,2,,3,6,2,,1,,2,1,2,2,1,2,2,I answered all questions based on my own opinions and beliefs ,,,2,I was not influenced by the financial incentive ,,,2,It is responsible to spread false information ,2,2,No comments or feedback ,0,98,Democrat
1/22/21 15:43,1/22/21 15:51,0,100,512,1,1/22/21 15:51,Cat,2,8.201,11.511,12.165,5,,1,1,5.815,8.538,9.128,6,,5,1,5.224,6.606,7.275,4,,3,1,7.397,9,9.629,3,,4,1,4.255,7.662,8.165,5,,2,1,5.968,7.243,7.894,3,,2,1,5.788,7.783,8.924,3,,4,1,14.558,16.779,18.725,4,,4,1,5.899,8.777,9.289,5,,2,1,6.227,7.769,8.485,3,,1,1,5.825,7.644,8.251,4,,1,1,5.201,7.177,7.69,3,,1,1,6.72,11.382,12.071,4,,1,1,5.977,7.544,8.2,3,,2,1,4.215,6.75,7.43,3,,1,1,5.371,6.903,7.477,3,,2,1,2.845,54.796,60.514,5,8,10,39,4.998,9.384,12.062,3,70,14,7.412,29.868,31.087,14,3,2,1,2,1,"3,5",33,1,,2,7,1,,1,,2,1,2,1,5,2,,,2,I tried to use my best judgement on each headline individually.,,,,,2,I don't share a lot of articles on social media.,2,2,,1,4,Democrat
1/22/21 15:39,1/22/21 15:51,0,100,750,1,1/22/21 15:51,cat,2,7.539,13.922,15.6,4,1,1,1,16.719,27.149,28.301,6,6,6,5,7.39,16.655,18.21,5,6,5,2,19.96,46.346,48.643,8,5,3,4,11.473,39.862,41.481,9,2,1,1,9.001,23.593,24.948,6,1,4,1,15.631,33.038,34.463,7,1,6,2,7.593,11.559,13.508,4,1,1,1,5.802,9.869,11.213,4,1,1,1,10.543,17.362,18.614,5,1,1,1,8.556,23.622,25.044,5,1,1,1,5.744,12.704,13.885,5,1,1,1,6.504,17.679,19.62,6,1,1,1,4.997,13.142,15.376,5,1,1,1,5.695,17.533,18.998,5,1,1,1,8.823,24.182,25.467,7,4,4,1,3.201,27.108,38.726,3,8,50,20,4.391,10.441,12.317,3,76,0,10.04,38.607,40.601,8,3,2,1,2,1,"3,5",28,2,,5,5,1,,3,,3,1,2,2,1,3,2,,2,,2,,2,,2,,2,2,thanks stay safe UK,3,59,Democrat
1/22/21 15:41,1/22/21 15:51,0,100,604,1,1/22/21 15:51,Cat,2,11.564,13.536,14.728,2,,5,2,6.973,15.266,16.385,2,,5,1,7.843,12.981,14.021,4,,4,2,7.172,12.434,13.685,4,,5,1,7.992,10.327,12.524,2,,3,1,4.6,5.651,7.008,2,,2,1,6.03,14.468,15.662,2,,6,1,7.571,14.653,15.916,2,,5,1,9.383,11.913,13.071,2,,2,1,11.459,12.583,14.446,2,,2,1,8.653,9.776,12.014,2,,1,1,7.221,8.271,10.439,2,,2,1,6.578,13.826,15.108,2,,1,1,4.293,5.676,7.593,2,,1,1,5.254,6.841,8.667,2,,2,1,4.361,12.335,13.471,2,,1,1,12.924,44.824,47.864,5,8,50,39,2.734,5.597,8.403,2,92,2,8.54,41.267,49.71,5,3,2,1,2,1,"3,5",34,1,,2,5,1,,1,,1,1,1,1,3,2,,,2,All answers I believed honestly.,,,,,2,I always make sure what I post has been cited as true. ,2,2,No comments just thanks for the study.,1,44,Democrat
1/22/21 15:23,1/22/21 15:52,0,100,1695,1,1/22/21 15:52,cat,2,13.245,23.714,24.375,5,4,2,1,15.269,19.552,20.285,6,3,4,1,10.048,15.758,16.355,4,6,4,1,0.841,42.227,60.136,9,4,5,1,2.442,58.81,60.098,5,3,3,1,2.7,44.688,47.403,10,4,3,1,0.785,40.86,43.595,7,1,3,1,11.598,47.454,48.402,7,2,4,1,7.326,13.524,14.245,8,4,2,1,20.746,41.55,42.271,9,2,2,1,14.902,33.214,33.601,9,2,2,1,2.816,16.974,18.186,7,2,2,1,8.218,43.859,44.615,8,2,2,1,53.044,59.904,60.118,8,3,3,2,3.28,44.954,50.6,9,3,2,1,6.535,13.125,13.947,10,3,4,1,1.06,372.588,373.351,31,4,10,39,1.851,9.217,9.942,14,90,0,6.492,160.633,164.543,19,3,2,1,2,1,"3,5",25,5,,5,4,4,,1,,2,1,1,1,4,2,,,2,I answered based on whether I believed something actually happened or not.,,,2,,2,I would just look stupid if I shared an article that is false.,2,2,,2,10,Democrat
1/22/21 15:45,1/22/21 15:52,0,100,420,1,1/22/21 15:52,cat,2,10.977,13.211,16.807,3,,3,1,4.821,5.965,6.974,2,,5,1,5.53,7.762,8.64,2,,5,1,5.854,7.342,8.528,2,,5,1,8.8,10.296,11.738,3,,4,1,7.955,10.411,11.445,3,,4,1,4.806,6.111,7.446,2,,5,1,12.941,14.333,15.443,2,,5,1,10.272,11.808,12.96,2,,2,1,13.034,14.674,16.515,3,,4,1,17.257,23.704,24.757,3,,5,1,5.033,7.298,10.528,3,,2,1,8.822,10.254,11.186,2,,2,1,5.126,5.782,6.986,2,,2,1,4.835,6.836,7.294,3,,2,1,8.465,9.945,10.879,2,,2,1,1.892,8.013,10.7,3,7,10,39,3.206,5.46,6.392,2,94,3,2.706,27.522,29.142,8,3,2,1,2,1,"3,5",61,2,,5,4,1,,1,,1,1,1,1,5,2,2,my true beliefs,,,2,it did not,,,2,I do not share any articles on my social media,2,2,,0,73,Democrat
1/22/21 15:33,1/22/21 15:52,0,100,1096,1,1/22/21 15:52,cat,2,4.359,5.062,6.142,2,,1,1,7.521,8.465,9.579,2,,1,1,32.316,34.489,35.413,3,,2,1,6.337,7.265,8.292,3,,2,1,42.988,43.862,44.677,2,,1,1,4.889,5.343,6.265,2,,1,1,316.482,318.202,319.194,2,,5,1,7.015,7.569,8.812,2,,1,1,7.51,9.726,10.957,3,,6,1,15.05,15.992,17.657,2,,5,1,6.802,7.684,8.655,2,,5,1,7.814,9.8,10.815,2,,5,1,12.855,15.342,16.383,2,,1,1,5.475,5.985,7.353,2,,1,1,95.499,98.464,99.253,4,,1,1,11.637,12.688,13.653,2,,1,1,6.427,33.766,36.947,4,8,50,20,3.312,6.496,7.202,4,100,7,14.807,32.473,33.773,6,2,3,1,2,1,"3,5",34,1,,5,5,1,,1,,1,1,1,1,5,2,2,"I answered how I felt honestly.  But, the fact that I personally can't stand the sight/sound of Donald Trump that may have affected my answers. ",,,2,"I'm not even sure how much this survey paid, I really just like taking surveys. ",,,2,I don't share anything on social media.  I am only on there to read others stuff. ,2,2,,0,5,Democrat
1/22/21 15:30,1/22/21 15:52,0,100,1326,1,1/22/21 15:52,Cat,2,25.822,26.775,27.689,2,,5,5,2.453,3.253,4.505,2,,5,4,7.364,10.243,11.485,2,,4,5,0,0,6.376,0,,5,6,2.274,4.826,6.134,2,,5,4,2.995,3.741,5.185,2,,5,6,2.138,4.874,5.813,3,,5,5,2.377,3.473,4.835,2,,5,4,2.576,3.785,4.725,2,,5,6,7.178,7.69,8.953,2,,5,5,113.016,113.713,114.938,2,,5,5,2.889,3.874,5.015,2,,4,4,3.104,4.177,5.652,2,,5,5,15.259,16.9,18.055,2,,5,4,17.048,18.216,19.238,2,,5,6,10.998,15.75,16.712,5,,5,4,37.162,45.61,49.57,3,8,10,39,5.978,9.73,10.856,3,100,75,54.217,346.263,508.438,10,3,2,1,1,1,"3,5",46,1,,6,11,1,,1,,1,1,1,1,5,1,1,,,,2,no,,,1,,2,2,no,0,13,Democrat
1/22/21 15:34,1/22/21 15:52,0,100,1096,1,1/22/21 15:52,Cat,2,0.842,15.467,16.347,15,,3,1,0.788,13.139,13.873,8,,6,5,0.718,10.218,11.024,7,,6,5,1.177,13.556,14.176,8,,6,4,0.924,10.037,10.679,10,,5,3,0.692,12.052,12.641,11,,5,5,0.742,11.665,12.559,11,,5,2,0.728,11.49,12.19,9,,4,2,1.409,23.293,24.602,11,,5,2,0.601,22.618,23.271,6,,4,4,9.339,22,23.334,6,,2,1,1.166,13.563,14.138,8,,1,2,5.604,7.568,8.501,4,,1,1,0.958,13.192,14.051,8,,1,1,0.727,8.837,9.83,4,,4,2,6.98,14.181,15.279,6,,5,2,1.581,104.668,105.298,21,4,10,39,7.567,19.464,21.806,4,55,15,2.426,62.548,63.44,23,3,2,1,2,1,"3,5",20,1,,3,10,"1,6",Latino/Hispanic,3,,3,1,1,2,5,1,,,1,"Some of the articles were in my opinion quite comical, and so i was more likely to share them purely for their comedic value",,,,,1,"Articles such as those on the onion, or an article that is so obviously misleading that there is no chance anyone would take it seriously",2,2,,1,1,Democrat
1/22/21 15:41,1/22/21 15:52,0,100,678,1,1/22/21 15:52,cat,2,5.276,13.212,14.399,3,,3,1,5.018,5.757,7.502,2,,3,1,6.098,7.818,9.474,3,,3,1,5.194,6.973,8.412,2,,2,1,5.417,7.726,8.876,2,,3,1,4.923,5.958,7.856,2,,3,1,9.239,10.749,11.962,2,,3,1,10.68,12.4,14.244,2,,2,1,6.65,9.236,10.384,2,,4,1,6.603,8.045,9.226,2,,3,1,5.541,6.561,7.679,2,,3,1,5.881,6.596,8.827,2,,2,1,4.67,8.907,10.104,2,,2,1,4.151,5.813,7.842,2,,3,1,7.063,8.527,10.01,2,,2,1,5.742,6.892,8.516,2,,3,1,3.28,176.989,177.647,9,4,50,5,4.124,8.77,10.796,5,71,41,10.64,42.269,43.049,9,2,2,1,2,2,"3,5",19,2,,3,3,4,,1,,2,1,1,1,4,2,,,2,I tried to remain objective while reviewing the articles.,,,,,2,I tend not to share articles on social media.,1,2,,1,90,Democrat
1/22/21 15:29,1/22/21 15:52,0,100,1377,1,1/22/21 15:52,cat,2,6.798,10.246,11.158,2,,1,1,10.402,11.834,12.585,2,,5,5,6.804,7.62,8.268,3,,5,1,16.92,18.08,18.416,3,,4,4,7.136,7.712,8.575,2,,1,1,5.042,6.202,6.769,4,,1,1,7.186,9.787,12.073,3,,6,1,5.737,6.601,7.273,3,,1,1,9.853,10.789,11.356,3,,4,1,0.934,14.318,15.028,4,,4,1,0.716,15.956,17.211,7,,4,1,4.605,5.789,6.756,3,,6,1,12.016,12.68,14.399,3,,1,1,6.719,7.927,8.845,2,,1,1,0.545,3.945,5.048,3,,1,1,4.119,4.847,5.454,3,,1,1,10.05,68.098,70.777,6,8 years old,50 seconds,20 days,2.914,9.617,10.37,9,100,9,0.92,75.48,76.485,17,2,2,3,2,1,"3,5",18,4,,2,8,4,,1,,1,1,2,1,2,1,,,2,I remember the article where it mentions Obama's daughter being of the 10 arrested for the Antifa organization. I knew that this was 100% false. ,,,,,2,Why would I spread info that might be misconstrued by someone random on the internet. ,2,2,,1,64,Democrat
