StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q160,Q161,Q65_Browser,Q65_Version,Q65_Operating System,Q65_Resolution,ID,dogcat,PoliticalParty,AccuracyDT1,ShareDT1,Q228_First Click,Q228_Last Click,Q228_Page Submit,Q228_Click Count,AccuracyDT2,ShareDT2,Q229_First Click,Q229_Last Click,Q229_Page Submit,Q229_Click Count,AccuracyDT3,ShareDT3,Q231_First Click,Q231_Last Click,Q231_Page Submit,Q231_Click Count,AccuracyDT4,ShareDT4,Q230_First Click,Q230_Last Click,Q230_Page Submit,Q230_Click Count,AccuracyRT1,ShareRT1,Q233_First Click,Q233_Last Click,Q233_Page Submit,Q233_Click Count,AccuracyRT2,ShareRT2,Q234_First Click,Q234_Last Click,Q234_Page Submit,Q234_Click Count,AccuracyRT3,ShareRT3,Q235_First Click,Q235_Last Click,Q235_Page Submit,Q235_Click Count,AccuracyRT4,ShareRT4,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,AccuracyDF1,ShareDF1,Q237_First Click,Q237_Last Click,Q237_Page Submit,Q237_Click Count,AccuracyDF2,ShareDF2,Q238_First Click,Q238_Last Click,Q238_Page Submit,Q238_Click Count,AccuracyDF3,ShareDF3,Q239_First Click,Q239_Last Click,Q239_Page Submit,Q239_Click Count,AccuracyDF4,ShareDF4,Q240_First Click,Q240_Last Click,Q240_Page Submit,Q240_Click Count,AccuracyRF1,ShareRF1,Q242_First Click,Q242_Last Click,Q242_Page Submit,Q242_Click Count,AccuracyRF2,ShareRF2,Q244_First Click,Q244_Last Click,Q244_Page Submit,Q244_Click Count,AccuracyRF3,ShareRF3,Q245_First Click,Q245_Last Click,Q245_Page Submit,Q245_Click Count,AccuracyRF4,ShareRF4,Q448_First Click,Q448_Last Click,Q448_Page Submit,Q448_Click Count,AccuracyDT5,ShareDT5,Q454_First Click,Q454_Last Click,Q454_Page Submit,Q454_Click Count,AccuracyRT5,ShareRT5,Q460_First Click,Q460_Last Click,Q460_Page Submit,Q460_Click Count,AccuracyDF5,ShareDF5,Q472_First Click,Q472_Last Click,Q472_Page Submit,Q472_Click Count,AccuracyDT6,ShareDT6,Q478_First Click,Q478_Last Click,Q478_Page Submit,Q478_Click Count,AccuracyRT6,ShareRT6,Q484_First Click,Q484_Last Click,Q484_Page Submit,Q484_Click Count,AccuracyDF6,ShareDF6,Q490_First Click,Q490_Last Click,Q490_Page Submit,Q490_Click Count,AccuracyRF6,ShareRF6,Q466_First Click,Q466_Last Click,Q466_Page Submit,Q466_Click Count,AccuracyRF5,ShareRF5,CRTTime_First Click,CRTTime_Last Click,CRTTime_Page Submit,CRTTime_Click Count,CR1,CR2,CR3,FeelingThermometerT_First Click,FeelingThermometerT_Last Click,FeelingThermometerT_Page Submit,FeelingThermometerT_Click Count,FeelingDem_1,FeelingRepub_1,PKTime_First Click,PKTime_Last Click,PKTime_Page Submit,PKTime_Click Count,PK1(3),PK2(2),PK3(1),PK4(2),PK5(1),O1,O2,O3,O4,O5,O6,Q114,Age,Gender,Gender_6_TEXT,Education,Income,Ethnicity,Ethnicity_6_TEXT,Part,Part_4_TEXT,DemRep_C,social_conserv,econ_conserv,DemIdentityStrength,RepIdentityStrength,POTUS2016,Facebook,Twitter,SM_Freq,SocialMedia_Chk,Media_1,Media_2,Media_3,Media_4,AnswerNotReflect,InfluencedByIncentiv,Strategies_1,Strategies_2,Strategies_3,Strategies,Confident,ConfidentPercentile_1,VaccineConfidence_1,KnowlinglyShareFalse,Random,Google,Comments,condition,confirmCode,Party
6/10/21 9:16,6/10/21 9:37,0,100,1223,1,6/10/21 9:37,R_3psuPLPG7VtJxo4,,,,,35.82870483,-78.311203,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1366x768,5c0150326a0c6e00013c6068,cat,1,4,1,14.022,15.857,17.745,2,4,1,14.803,18.884,21.132,2,1,1,11.59,18.27,20.376,3,4,1,21.353,26.88,31.119,2,4,1,20.561,21.827,23.615,2,4,1,11.928,14.667,19.785,2,4,1,18.973,21.158,22.742,2,4,1,14.192,14.978,17.52,2,4,1,14.061,17.698,19.642,3,1,1,19.692,23.25,25.219,3,3,1,7.666,8.5,11.536,2,1,1,18.426,20.788,22.807,2,4,1,19.468,21.92,23.282,2,4,1,0.355,13.039,14.843,4,4,1,9.639,11.341,13.371,2,4,1,11.892,13.92,16.33,2,1,1,7.18,8.734,10.6,2,4,1,5.885,8.774,10.367,2,1,1,10.302,12.083,13.708,2,4,1,11.644,12.678,14.688,2,1,1,7.39,9.615,11.385,2,1,1,12.321,15.478,17.086,3,4,1,11.806,12.919,16.263,2,4,1,17.534,51.152,57.345,3,4,10,39,5.324,8.224,9.606,2,31,82,9.166,43.568,45.069,5,3,2,1,2,1,29,29,29,29,31,30,1,70,1,,5,3,1,,2,,5,4,4,1,7,2,1,2,2,2,2,2,3,1,2,,5,5,5,,2,51,100,2,2,2,,2,64,Republican
6/10/21 9:23,6/10/21 9:37,0,100,847,1,6/10/21 9:37,R_3rzsaG16rxYBAaZ,,,,,40.89680481,-80.8615036,anonymous,EN,"1,2",1,Firefox,89,Windows NT 10.0,1664x936,5ed9c285b8c16356b385a97f,cat,1,2,1,9.613,13.481,14.321,2,5,3,8.983,10.326,11.512,2,2,1,13.098,15.249,16.304,2,4,2,6.375,8.388,9.479,2,2,1,11.671,13.627,14.527,2,5,1,9.912,13.311,14.744,2,5,3,14.607,16.929,17.918,2,1,1,8.307,10.071,11.433,2,1,1,13.318,15.14,16.277,2,3,2,11.876,15.842,16.294,4,1,1,7.378,10.504,11.451,2,3,1,12.773,16.165,17.017,3,5,1,9.008,10.613,12.038,2,4,1,8.909,10.092,11.67,2,5,1,7.834,10.398,11.352,4,5,3,15.619,18.829,19.729,3,4,1,10.803,12.727,13.807,2,5,3,9.981,12.209,13.413,2,2,2,12.966,15.142,16.32,2,5,4,6.92,10.731,11.684,2,5,4,5.406,7.634,8.704,2,2,2,16.053,17.26,18.689,2,5,3,12.636,15.261,16.945,2,2,1,6.189,11.675,17.212,3,8,50,20,4.774,7.922,8.943,2,0,76,10.507,42.528,44.021,5,3,2,1,2,1,30,29,29,29,31,31,3,68,2,,3,4,1,,2,,5,5,5,1,6,2,1,2,4,2,1,2,3,1,2,,1,3,5,,2,81,0,2,2,2,I meant to click the 2 colors on the paying attention but accidentally clicked the arrow before hitting the second color (red and green).,0,2,Republican
6/10/21 9:31,6/10/21 9:43,0,100,727,1,6/10/21 9:43,R_7UTy1DWnhVdTdiF,,,,,40.11489868,-82.90540314,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1920x1080,60b5141acdfeaaf91d9dc145,cat,1,1,1,12.583,13.525,15.022,2,2,1,7.697,8.717,10.635,2,1,1,8.255,9.485,11.275,2,4,1,16.293,17.861,21.317,2,5,2,7.351,8.153,9.781,2,4,1,7.08,7.88,9.449,2,3,1,11.015,12.263,14.022,2,4,1,2.902,3.553,4.801,2,1,1,3.993,4.553,5.525,2,1,1,12.915,13.521,15.312,2,1,1,3.702,4.427,5.654,2,1,1,4.112,5.092,6.048,2,1,1,5.677,8.539,10.417,2,1,1,13.55,21.456,22.856,3,3,1,7.07,7.924,8.96,2,1,1,17.289,21.519,22.739,2,6,2,15.085,18.199,19.878,2,4,1,9.188,13.892,16.044,2,1,1,7.843,9.08,10.595,2,4,1,6.766,8.34,9.855,2,5,1,2.761,3.485,5.053,2,1,1,6.866,10.036,15.988,2,1,1,19.323,20.793,22.632,3,2,1,3.398,38.79,44.561,4,4,10,39,4.446,8.903,10.245,4,50,50,0.98,21.85,23.412,7,3,2,1,2,1,31,28,28,28,32,31,"3,5",63,1,,7,10,1,,3,,4,4,4,2,3,2,2,2,1,3,2,2,3,1,,,4,4,4,,2,85,100,2,2,2,,1,80,Republican
6/10/21 9:34,6/10/21 9:53,0,100,1111,1,6/10/21 9:53,R_eLpiAKp088ub5V7,,,,,36.50369263,-87.27290344,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1536x864,5c1976c90d57c30001b4162c,cat,1,1,1,12.507,22.844,24.406,4,1,1,9.699,14.779,16.166,4,1,1,19.921,26.989,28.754,4,1,1,10.592,16.179,18.048,3,6,1,15.334,24.36,26.583,4,1,1,13.259,18.304,19.861,4,6,1,20.014,24.437,25.816,4,6,1,6.518,12.283,13.783,3,1,1,17.387,19.227,20.943,2,1,1,7.487,22.574,24.192,4,1,1,5.936,9.945,11.975,3,1,1,6.483,10.077,11.887,3,1,1,10.448,15.786,17.646,4,1,1,17.137,21.944,23.405,4,1,1,10.757,15.851,17.407,3,6,1,7.728,15.881,17.641,3,6,1,12.631,18.497,20.151,4,6,1,11.184,14.272,16.503,3,1,1,11.935,37.302,39.005,5,4,1,12.22,17.179,18.668,4,6,1,4.915,8.682,10.305,3,1,1,24.054,32.231,35.006,5,6,1,7.977,12.605,14.109,4,1,1,7.682,36.152,46.659,3,4,10,39,6.673,10.057,11.948,2,96,96,5.452,25.229,26.731,7,3,2,1,2,1,32,28,28,28,32,32,"3,5",69,2,,7,2,1,,3,,4,2,5,1,1,2,1,2,5,1,1,2,4,2,2,,6,3,6,I just tried to use my judgement.,2,75,0,2,2,2,,2,38,Republican
6/10/21 9:41,6/10/21 9:55,0,100,816,1,6/10/21 9:55,R_3MAvSKcp0vDDF6d,,,,,39.73840332,-75.66560364,anonymous,EN,"1,2,3",1,Firefox,89,Windows NT 10.0,1366x768,60bd28cc95ab27d4f4f6ada3,cat,1,5,1,6.95,13.749,15.326,4,6,1,4.524,16.93,18.745,6,5,1,4.201,13.916,15.187,5,5,1,5.831,11.158,12.374,4,6,1,4.767,10.255,11.624,4,6,1,3.826,8.301,9.402,4,6,1,4.507,18.333,19.785,5,5,1,5.057,11.689,12.891,4,2,1,4.81,9.921,11.252,4,2,1,5.484,15.515,17.681,6,5,1,4.895,19.155,20.667,5,1,1,4.5,9.165,10.416,4,6,1,3.858,9.154,10.437,4,6,1,4.254,9.188,10.578,4,6,1,4.359,9.01,13.242,4,6,1,3.091,20.727,22.209,6,5,1,5.127,13.902,14.599,5,6,1,5.42,10.707,12.476,4,5,1,6.029,11.643,12.8,4,5,1,5.024,12.425,13.995,5,6,1,5.16,11.715,12.951,4,2,1,6.263,14.597,15.71,5,5,1,4.642,9.614,11.01,4,5,1,3.153,103.563,120.506,5,8,50 seconds,5 days,3.336,11.56,13.493,5,15,87,5.524,28.257,29.889,9,3,2,1,2,1,32,28,28,28,32,32,"3,5",53,1,,7,12,1,,2,,6,5,5,1,7,2,2,1,5,1,1,2,3,1,2,,5,6,6,,1,74,1,2,2,2,,0,68,Republican
6/10/21 9:39,6/10/21 10:02,0,100,1375,1,6/10/21 10:02,R_Ol1psWPewTwsfoB,,,,,37.75579834,-121.9526978,anonymous,EN,"1,2,3",1,Safari iPhone,14.1.1,iPhone,414x736,602f28d4fb5e68be139e29f9,Cat,1,2,1,27.06,35.479,36.348,4,3,1,10.193,14.462,15.008,4,2,1,11.907,18.791,19.611,4,3,1,9.245,20.061,20.758,4,3,1,10.727,14.909,15.761,4,3,1,9.881,14.128,14.98,4,5,2,10.152,15.557,16.443,6,4,1,7.773,10.024,10.891,3,2,1,9.341,12.227,13.13,4,1,1,3.746,15.979,16.838,7,1,1,6.769,10.404,11.002,4,1,1,8.388,13.287,14.155,4,3,2,5.8,9.5,13.996,4,5,2,6.907,11.226,11.886,4,3,2,9.271,14.839,15.759,5,5,5,14.975,22.259,22.845,5,1,1,7.349,11.549,12.394,3,4,2,6.465,11.751,12.391,4,2,1,8.241,11.442,13.817,3,1,1,14.737,20.441,21.2,4,4,3,3.802,6.82,7.588,4,1,1,11.729,14.866,18.232,3,4,2,7.837,12.054,12.6,4,3,2,132.821,196.364,201.442,5,4,10 seconds,39,6.57,15.374,16.316,6,11,80,8.385,61.796,62.778,10,3,3,1,2,2,31,28,28,28,32,32,"3,5",65,2,,2,3,1,,2,,5,4,4,1,6,2,1,2,2,2,2,2,3,2,,,4,4,5,,2,75,31,2,2,2,,3,89,Republican
6/10/21 9:51,6/10/21 10:06,0,100,848,1,6/10/21 10:06,R_6Rml7UupmEJ8GGd,,,,,47.15800476,-122.5462036,anonymous,EN,"1,2",1,Chrome,91.0.4472.101,Windows NT 10.0,1536x864,60b25fad5ef68266fae1fb73,cat,1,2,4,19.29,21.404,23.453,2,3,2,6.914,9.569,11.569,2,5,3,10.143,12.607,14.699,2,4,2,10.659,12.991,15.413,2,5,4,7.653,9.763,11.971,2,1,1,7.612,11.025,12.557,2,4,5,26.693,28.394,30.797,2,1,1,7.562,11.013,13.093,2,5,4,13.165,15.298,18.043,2,1,1,10.311,13.468,15.802,2,1,1,7.28,10.165,12.338,2,1,1,9.578,10.925,13.539,2,1,1,7.241,9.225,11.622,2,1,1,5.956,7.258,10.849,2,2,2,6.515,8.751,10.434,2,5,5,12.219,14.552,16.961,2,5,4,6.563,8.284,10.324,2,5,5,7.521,9.873,12.343,2,2,2,7.013,9.838,11.73,2,5,3,4.615,6.365,8.145,2,6,5,4.92,6.101,9.086,2,1,1,11.002,13.968,15.95,3,5,4,8.202,10.276,13.064,2,1,2,12.943,27.604,30.939,3,8,50,20,3.191,7.699,9.352,4,11,83,7.955,37.215,39.278,6,2,2,1,2,2,31,28,28,29,31,31,"3,5",68,2,,2,8,1,,2,,4,4,3,1,6,2,1,2,5,2,2,2,4,2,,,5,4,5,,2,64,100,2,2,2,,1,99,Republican
6/10/21 10:08,6/10/21 10:17,0,100,550,1,6/10/21 10:17,R_sBagRypFCgLnaxj,,,,,43.76499939,-88.60569763,anonymous,EN,"1,2,3",1,Chrome,84.0.4147.136,CrOS x86_64 13099.110.2,1920x1080,5c3c7913b4f22c0001a0809c,cat,1,1,1,13.276,15.963,16.683,3,3,2,8.623,10.487,11.539,2,2,2,6.532,7.957,8.882,2,2,2,8.725,10.381,11.644,2,3,2,6.159,7.295,8.181,2,2,2,5.804,6.949,8.572,2,5,5,8.139,9.588,10.848,3,2,2,4.564,6.324,7.199,2,1,1,9.793,11.699,12.119,3,1,1,5.829,7.709,8.979,3,1,1,3.803,5.212,6.387,2,1,1,3.716,5.268,6.454,2,1,1,8.035,9.842,11.277,2,5,2,7.193,8.785,9.684,2,4,2,3.708,5.869,6.628,2,6,5,6.048,7.872,8.819,2,5,2,9.129,11.019,11.947,2,5,3,7.355,9.323,10.284,2,3,2,8.67,10.326,11.266,2,2,2,3.832,5.864,6.62,2,5,4,4.235,5.275,6.34,2,1,1,19.517,20.833,22.218,3,2,2,10.259,13.019,14.59,2,5,3,7.08,15.76,19.272,3,4,10,39,3.177,6.571,7.513,2,10,80,2.527,12.519,14.617,5,3,2,1,2,1,31,29,29,30,31,31,"3,5",68,1,,2,5,1,,2,,5,4,5,2,6,2,1,1,5,2,1,4,3,2,2,,2,3,6,just common sense,2,51,100,2,2,2,,2,4,Republican
6/10/21 10:16,6/10/21 10:23,0,100,421,1,6/10/21 10:23,R_3ijVsY1BoZ01AN2,,,,,34.23190308,-84.16269684,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Windows NT 10.0,1920x1080,5ff12368d42dc550d649c762,cat,1,1,1,5.646,6.373,7.954,2,1,1,5.157,7.158,7.954,2,1,1,4.144,5.231,6.256,2,1,1,6.797,7.652,8.783,2,1,1,3.657,4.556,5.779,2,6,1,5.344,6.191,7.376,2,6,1,5.461,6.984,8.144,2,6,1,4.649,5.706,6.628,2,1,1,5.062,6.119,7.357,2,1,1,5.98,7.067,8.198,2,1,1,2.676,3.313,4.684,2,1,1,3.567,6.806,7.915,2,1,1,2.951,3.806,4.891,2,6,1,5.126,6.864,8.027,2,4,1,3.487,4.619,5.488,2,6,1,3.568,4.654,5.525,2,6,1,5.862,7.488,8.644,2,6,1,6.791,7.308,8.648,2,1,1,3.367,3.883,5.083,2,1,1,5.138,5.932,7.191,2,6,1,3.26,4.038,5.441,2,1,1,5.501,6.358,7.97,2,1,1,2.754,3.669,4.71,2,1,1,2.668,13.041,19.473,3,8,50,39,3.282,5.238,6.136,2,26,66,4.524,15.008,16.232,5,3,2,1,2,1,32,28,28,28,32,32,"3,5",54,1,,5,11,1,,2,,5,4,5,1,6,2,1,1,5,2,2,3,3,1,2,,6,4,5,gut feeling,1,78,7,2,2,2,,0,69,Republican
6/10/21 10:32,6/10/21 10:41,0,100,529,1,6/10/21 10:41,R_e5Pqv6Xp4hYhjiN,,,,,30.12229919,-81.36270142,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.101,Linux x86_64,1920x1080,5d8a1d20d1afcb0019d7390b,cat,1,2,2,4.812,5.74,6.598,2,2,1,7.461,8.382,9.288,2,1,1,7.064,8.104,9.075,2,2,2,7.435,8.827,9.836,2,3,4,3.694,4.934,5.748,2,5,4,5.578,7.17,8.153,2,6,5,6.27,8.678,9.502,2,5,4,4.882,6.474,7.355,2,2,2,9.333,11.477,12.599,2,2,2,7.153,8.192,9.345,2,1,2,4.546,5.538,6.429,2,3,3,5.982,7.542,8.475,2,3,2,5.496,6.433,7.484,2,3,3,3.927,5.064,5.923,2,4,3,5.492,7.516,8.539,2,5,4,7.218,8.738,9.659,2,1,1,3.934,5.414,6.458,2,6,5,4.299,5.955,7.019,2,2,2,11.641,12.497,13.41,2,2,2,7.113,9.305,10.308,2,5,2,3.099,4.346,5.707,2,1,1,9.117,10.061,11.057,2,3,2,7.75,9.39,10.177,2,4,3,2.014,11.198,14.866,3,4,10,39,2.179,3.776,4.859,2,0,98,3.604,13.628,14.644,5,3,2,1,2,1,29,29,28,29,31,31,"3,5",70,1,,6,7,1,,2,,6,5,5,1,6,2,1,2,5,1,1,2,3,2,,,2,3,3,"I read the news every day by visiting a number of news sites, foreign and domestic.  If I had heard about something, I would respond in kind.  If I hadn't, I would probably discount it. ",1,98,82,2,2,2,Good survey.  I pretty much know my stuff.,3,38,Republican
6/10/21 10:30,6/10/21 10:41,0,100,658,1,6/10/21 10:41,R_2qwo41XtPq9fN6F,,,,,44.14070129,-76.06340027,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.81,CrOS x86_64 13904.41.0,1280x720,5e975ea254955d0bfe9f7929,cat,1,1,1,1.179,13.965,14.767,8,3,2,0.99,6.431,7.211,8,1,1,1.086,11.053,11.798,10,2,1,1.083,12.927,13.997,13,5,3,0.942,6.11,6.853,7,5,2,0.92,8.126,9.024,7,5,4,1.1,9.677,10.35,8,4,2,1.861,6.048,6.784,7,1,1,5.247,8.84,10.379,7,1,1,4.11,8.695,9.352,7,1,1,1.296,5.947,6.735,6,1,1,1.016,8.062,8.761,8,1,1,1.694,14.106,14.712,8,2,1,1.067,7.654,8.489,8,4,2,1.362,10.893,12.042,9,4,3,1.086,10.541,11.326,9,4,2,0.831,11.573,12.169,10,5,4,0.864,7.555,8.273,9,1,1,1.03,10.628,11.276,8,3,2,0.903,7.317,9.18,7,5,3,1.163,5.069,6.771,5,1,1,1.713,14.591,15.327,7,5,3,1.272,7.75,8.492,7,2,1,5.649,50.452,59.543,5,8,50,39,5.294,17.396,18.501,9,41,75,4.206,36.966,38.674,21,3,2,1,2,1,31,28,28,28,32,32,"3,5",63,2,,6,7,1,,2,,5,3,5,3,5,2,1,1,5,1,2,4,3,1,,,5,5,6,,3,50,100,2,2,2,This was very interesting and VERY challenging!  :) ,1,48,Republican
6/10/21 10:47,6/10/21 11:00,0,100,778,1,6/10/21 11:00,R_w4Pc2pSQHDjhOJX,,,,,46.38769531,-112.7534027,anonymous,EN,"1,2,3",1,Chrome,83.0.4103.97,Windows NT 10.0,1280x1024,6088acc5decc809dbe82850b,cat,1,1,1,6.247,7.077,7.992,2,1,1,5.618,7.269,8.44,2,1,1,7.414,7.92,9.093,2,1,1,4.2,4.827,5.936,2,1,1,4.527,5.001,5.743,2,1,1,5.729,6.578,8.434,2,1,1,5.31,5.776,6.67,2,1,1,8.461,9.137,10.136,2,1,1,10.321,10.876,15.514,2,1,1,6.187,6.769,7.693,2,1,1,3.701,4.399,5.522,2,1,1,7.441,7.933,8.793,2,1,1,4.144,4.668,5.614,2,1,1,3.394,3.912,4.705,2,1,1,11.578,12.178,13.268,2,1,1,6.379,6.92,7.947,2,1,1,5.859,6.507,7.38,2,4,1,3.566,4.31,5.488,2,1,1,12.739,16.185,17.563,2,1,1,10.187,11.465,12.594,2,4,1,2.797,3.269,4.356,2,1,1,10.015,13.935,15.444,2,4,2,6.751,7.449,8.205,2,1,1,2.328,70.684,84.753,3,8,50 seconds,20,3.056,9.875,10.86,4,0,50,7.502,48.966,51.289,6,3,2,1,2,1,31,29,29,29,31,31,"3,5",50,1,,5,9,1,,2,,5,4,4,1,5,2,1,2,2,2,1,2,2,1,,,4,5,2,"99.9% of what is in the media is misdirection, taken out of context, misrepresented or out right lies.",2,70,100,1,2,2,The media is the problem and they should be held accountable.,3,42,Republican
6/10/21 11:01,6/10/21 11:10,0,100,582,1,6/10/21 11:10,R_2V2pLPLCuoocV3a,,,,,43.29119873,-77.78939819,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1920x1080,5ea48ae3461d1044f2d282cc,cat,1,4,1,8.735,9.318,10.639,2,5,1,5.953,6.967,7.652,2,1,1,6.584,7.738,8.58,2,5,1,4.881,6.081,6.83,2,1,1,8.187,8.917,9.863,2,4,1,6.146,7.002,8.354,2,5,1,10.33,11.068,12.82,2,1,1,4.452,5,5.93,2,1,1,6.805,7.457,8.409,2,1,1,7.472,8.044,8.864,2,1,1,5.416,5.996,6.809,2,1,1,5.517,6.099,7.413,2,1,1,8.257,9.025,9.964,2,1,1,8.472,9.366,10.359,2,3,1,4.812,5.392,6.424,2,1,1,8.101,12.499,13.445,3,5,1,6.807,8.563,10.003,3,5,1,4.768,6.422,7.329,2,5,1,7.25,11.578,12.534,2,5,1,5.476,7.6,8.915,2,6,1,4.444,5.346,6.385,2,1,1,14.861,16.185,17.283,2,3,1,5.204,6.256,7.037,2,1,1,5.108,19.45,26.472,3,8,10,39,4.22,8.502,9.321,3,80,80,4.916,23.332,24.357,5,3,2,1,2,1,31,28,28,28,32,32,"3,5",56,1,,5,11,1,,2,,4,4,4,3,5,1,2,2,1,3,4,4,3,1,,,1,6,6,"fact check, check alternate sources, consider where the source is from - AKA biases",2,55,100,2,2,2,Thanks for allowing me to participate,1,13,Republican
6/10/21 11:04,6/10/21 11:13,0,100,503,1,6/10/21 11:13,R_1pyw5HR6Ty26VC2,,,,,39.67570496,-86.06939697,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,2560x1440,5898b6e256357700011c2c6b,cat,1,1,1,2.412,3.357,4.292,3,1,1,3.65,5.394,7.315,3,1,1,6.69,7.199,8.266,2,1,1,4.959,5.353,6.436,2,1,1,2.994,3.46,4.573,2,1,1,4.756,6.376,6.738,3,3,1,8.2,9.159,10.366,2,1,1,4.994,6.399,6.665,3,1,1,6.14,7.566,7.936,3,1,1,4.078,4.638,5.889,2,1,1,3.82,4.318,5.33,2,1,1,5.301,5.92,7.122,2,1,1,3.642,4.083,5.019,2,1,1,3.476,5.762,6.425,3,1,1,16.31,17.247,18.624,3,3,1,8.385,8.989,10.111,2,4,1,4.558,5.107,6.059,2,3,1,5.612,6.046,7.369,2,1,1,4.982,5.354,6.591,2,2,1,11.667,13.759,14.869,2,3,1,2.617,3.267,4.14,2,1,1,3.651,4.17,5.27,2,1,1,5.899,6.533,7.554,2,1,1,2.673,47.823,50.982,3,8,10 sec,39,6.757,9.662,9.936,3,81,90,8.679,24.387,25.476,5,3,2,1,2,1,31,29,30,29,32,32,"3,5",64,1,,7,6,1,,2,,5,4,4,2,6,2,1,2,3,2,1,2,4,1,2,,5,4,4,,3,36,100,2,2,2,,2,1,Republican
6/10/21 10:35,6/10/21 11:16,0,100,2457,1,6/10/21 11:16,R_27lGVnR8LfzSSbI,,,,,40.32139587,-80.03780365,anonymous,EN,"1,2,3",1,Chrome,89.0.4342.0,Windows NT 10.0,360x640,5f69b6fb02fba4010e602989,Cat,1,1,1,10.227,28.401,29.255,12,1,1,5.705,7.044,7.793,6,1,1,11.326,20.827,21.895,5,6,4,8.07,9.194,11.026,6,6,6,3.672,5.451,6.492,4,6,6,6.155,18.967,19.701,5,6,1,4.231,27.579,28.407,6,6,3,12.288,13.101,13.954,4,1,1,12.97,14.635,15,6,6,1,13.439,17.592,18.58,4,1,1,16.492,35.556,36.066,6,1,1,6.509,7.272,8.507,4,6,6,11.705,57.15,58.224,6,6,6,126.252,131.468,131.841,4,6,6,13.315,19.8,20.356,4,6,6,15.739,19.721,20.821,9,1,1,17.919,18.901,19.558,4,6,1,8.779,10.257,10.9,4,1,1,14.808,42.291,60.102,9,1,1,39.298,39.89,40.624,4,1,1,14.039,15.436,15.922,4,6,6,24.935,42.5,44.39,6,6,6,9.747,13.699,14.527,6,6,1,2.517,254.297,294.399,28,8,50,49,3.31,18.475,23.92,17,0,100,12.389,395.298,397.847,22,3,2,2,2,1,28,28,28,28,32,28,"3,5",51,1,,6,4,1,,2,,6,5,5,1,7,2,1,1,5,1,5,5,5,5,2,,6,6,6,I didn't use any other strategies except based on my knowledge ,1,100,0,2,2,2,,0,49,Republican
6/10/21 11:13,6/10/21 11:32,0,100,1139,1,6/10/21 11:32,R_2CBtL0Gvd138W1m,,,,,39.11810303,-76.83959961,anonymous,EN,"1,2,3",1,Chrome,91.0.4472.77,Windows NT 10.0,1536x864,608fd2cb7d870696e5c8c0b1,CAT,1,3,3,12.777,14.963,16.179,3,2,4,7.642,11.007,12.546,3,5,4,4.932,12.806,15.75,4,3,5,5.955,8.462,12.297,3,4,4,5.713,14.121,17.066,4,3,4,17.998,21.745,24.393,4,1,1,0.588,11.379,12.731,4,4,4,5.475,8.376,9.873,3,2,2,6.664,8.771,11.248,3,6,5,9.564,16.964,19.562,6,2,2,5.11,7.598,8.774,4,1,1,10.072,12.903,14.414,3,2,1,5.416,8.397,9.743,4,3,5,5.182,11.524,12.902,4,4,4,5.207,9.215,10.34,4,5,6,9.193,25.327,25.85,7,4,3,4.572,7.452,9.05,3,1,3,5.365,8.89,10.532,3,3,1,16.268,19.735,21.012,3,1,1,2.751,6.296,7.086,4,4,5,4.518,8.355,11.292,4,5,6,11.05,27.931,29.21,4,4,6,23.602,29.529,32.598,4,5,5,15.821,35.117,76.391,3,8,50,20,8.07,11.786,13.142,3,39,92,20.325,179.768,181.086,10,3,2,1,2,1,32,32,29,28,31,32,"1,6",47,1,,7,2,2,,2,,6,5,4,1,7,1,1,1,4,2,5,5,5,3,2,,5,2,4,,2,51,51,2,2,1,,2,94,Republican
